#angDist  RA_ICRS    DE_ICRS   umag   gmag   rmag   imag   zmag   e_umag e_gmag e_rmag e_imag  e_zm source_id          
0.101403 213.605484 36.609551 19.192 18.734 18.721 18.477 18.548 0.026  0.008  0.010  0.010   0.03 1484047437130828672
0.051811 213.934538 36.630424 18.292 18.286 18.364 18.163 18.059 0.015  0.007  0.008  0.009   0.02 1484050460788124416
0.099165 213.934554 36.630418 18.282 18.283 18.362 18.156 18.043 0.015  0.007  0.008  0.009   0.02 1484050460788124416
0.041903 212.889113 33.862966 19.101 18.715 18.693 18.567 18.675 0.023  0.008  0.010  0.011   0.03 1479172172510463872
0.050606 212.889106 33.862962 19.236 18.820 18.826 18.700 18.761 0.024  0.009  0.010  0.011   0.04 1479172172510463872
0.067432 212.889112 33.862958 19.228 18.811 18.823 18.691 18.712 0.024  0.009  0.009  0.011   0.04 1479172172510463872
0.074953 212.889120 33.862959 19.094 18.710 18.683 18.560 18.639 0.023  0.008  0.010  0.011   0.03 1479172172510463872
0.093870 201.656612 31.154561 18.152 18.175 18.005 18.047 18.103 0.014  0.006  0.007  0.009   0.02 1468480173547931648
0.097074 201.656613 31.154562 18.157 18.186 18.009 18.011 18.131 0.014  0.006  0.007  0.009   0.02 1468480173547931648
0.139526 201.656603 31.154571 18.152 18.183 18.013 18.051 18.124 0.014  0.006  0.007  0.009   0.02 1468480173547931648
0.146596 201.656601 31.154573 18.158 18.195 18.018 18.033 18.130 0.014  0.006  0.007  0.009   0.02 1468480173547931648
0.157293 199.822865 30.369132 18.329 18.249 18.023 18.060 18.195 0.016  0.007  0.007  0.009   0.02 1463121119514084096
0.157293 199.822865 30.369132 18.329 18.249 18.023 18.060 18.195 0.016  0.007  0.007  0.009   0.02 1463121119514084096
0.171844 199.822871 30.369131 18.367 18.302 18.084 18.077 18.256 0.015  0.006  0.007  0.009   0.02 1463121119514084096
0.171844 199.822871 30.369131 18.367 18.302 18.084 18.077 18.256 0.015  0.006  0.007  0.009   0.02 1463121119514084096
0.176399 199.822865 30.369142 18.347 18.293 18.079 18.069 18.244 0.015  0.006  0.007  0.008   0.02 1463121119514084096
0.178461 199.822877 30.369110 18.311 18.232 18.023 18.068 18.255 0.015  0.007  0.007  0.009   0.03 1463121119514084096
0.178580 199.822877 30.369110 18.297 18.226 18.015 18.057 18.231 0.014  0.007  0.007  0.009   0.03 1463121119514084096
0.178779 199.822873 30.369131 18.309 18.241 18.015 18.049 18.173 0.016  0.007  0.007  0.008   0.02 1463121119514084096
0.202374 199.822883 30.369101 18.285 18.217 18.011 18.047 18.202 0.014  0.007  0.007  0.009   0.03 1463121119514084096
0.034294 198.890145 36.273368 19.605 19.398 19.330 19.110 19.064 0.027  0.011  0.013  0.015   0.04 1474081807334182016
0.047105 198.890153 36.273364 19.594 19.383 19.315 19.098 19.030 0.028  0.011  0.013  0.014   0.04 1474081807334182016
0.060198 200.037608 30.575247 19.586 19.080 18.635 18.634 18.524 0.030  0.010  0.009  0.011   0.02 1463149122700870272
0.070890 200.037611 30.575251 19.569 19.077 18.624 18.621 18.501 0.030  0.010  0.009  0.011   0.03 1463149122700870272
0.078706 200.150035 30.903709 17.992 17.808 17.971 17.848 17.683 0.013  0.005  0.007  0.008   0.02 1463172491619312512
0.091758 200.150027 30.903717 18.005 17.813 17.980 17.856 17.696 0.013  0.005  0.007  0.008   0.02 1463172491619312512
0.091758 200.150027 30.903717 18.005 17.813 17.980 17.856 17.696 0.013  0.005  0.007  0.008   0.02 1463172491619312512
0.068719 214.371526 37.015384 19.890 19.440 19.286 19.216 19.014 0.036  0.012  0.013  0.021   0.04 1484109357676173952
0.087219 214.371508 37.015388 19.911 19.452 19.290 19.231 19.054 0.035  0.012  0.013  0.017   0.04 1484109357676173952
0.072052 200.091099 30.948911 17.760 16.075 15.343 14.998 14.745 0.018  0.003  0.003  0.003   0.00 1463175858873673216
0.072056 200.091099 30.948911 17.752 16.068 15.337 14.991 14.737 0.018  0.003  0.003  0.003   0.00 1463175858873673216
0.099968 200.091108 30.948904 17.699 16.057 15.328 14.978 14.743 0.017  0.003  0.003  0.003   0.00 1463175858873673216
0.012504 212.980285 34.252806 18.383 18.328 18.351 18.041 18.062 0.015  0.007  0.008  0.008   0.02 1479234153181449856
0.014464 212.980280 34.252804 18.425 18.380 18.374 18.055 18.060 0.016  0.007  0.008  0.008   0.02 1479234153181449856
0.025752 212.980272 34.252808 18.428 18.380 18.378 18.060 18.070 0.016  0.007  0.008  0.008   0.02 1479234153181449856
0.025752 212.980272 34.252808 18.428 18.380 18.378 18.060 18.070 0.016  0.007  0.008  0.008   0.02 1479234153181449856
0.031618 212.980289 34.252801 18.368 18.333 18.347 18.042 18.049 0.015  0.007  0.008  0.008   0.02 1479234153181449856
0.036952 201.573620 31.538457 18.934 18.739 18.492 18.598 18.675 0.024  0.008  0.009  0.013   0.04 1468554528021416320
0.069908 201.573630 31.538447 18.913 18.728 18.489 18.579 18.648 0.024  0.008  0.009  0.013   0.04 1468554528021416320
0.053834 201.347951 31.606260 19.088 18.942 18.843 18.742 18.501 0.026  0.009  0.011  0.014   0.04 1468558067074484096
0.069192 201.347939 31.606275 19.105 18.956 18.861 18.756 18.573 0.026  0.009  0.011  0.014   0.04 1468558067074484096
0.024620 214.991578 37.301655 19.659 18.863 18.862 18.786 18.394 0.033  0.008  0.010  0.013   0.03 1484129251964759680
0.044098 214.991584 37.301659 19.631 18.853 18.856 18.778 18.380 0.033  0.008  0.010  0.013   0.03 1484129251964759680
0.056629 214.991581 37.301666 19.758 18.840 18.866 18.824 18.399 0.029  0.008  0.009  0.011   0.02 1484129251964759680
0.062311 214.991573 37.301669 99.999 99.999 18.869 18.796 99.999 9.999  9.999  0.009  0.011  9.999  1484129251964759680
0.073131 214.991575 37.301672 19.766 18.845 18.872 18.819 18.394 0.027  0.008  0.009  0.011   0.02 1484129251964759680
0.090527 214.991567 37.301677 99.999 99.999 18.876 18.808 99.999 9.999  9.999  0.009  0.011  9.999  1484129251964759680
0.090527 214.991567 37.301677 99.999 99.999 18.876 18.808 99.999 9.999  9.999  0.009  0.011  9.999  1484129251964759680
0.079785 201.844656 31.512265 18.842 17.580 17.037 16.781 16.574 0.027  0.005  0.005  0.005   0.01 1468561576064879488
0.079785 201.844656 31.512265 18.844 17.582 17.040 16.784 16.577 0.027  0.005  0.005  0.005   0.01 1468561576064879488
0.080677 201.844677 31.512262 18.809 17.566 17.028 16.763 16.552 0.027  0.005  0.005  0.005   0.01 1468561576064879488
0.003533 201.779403 31.644064 19.826 18.842 18.761 18.743 18.659 0.038  0.009  0.010  0.012   0.03 1468568340636803456
0.011366 201.779407 31.644061 19.790 18.830 18.746 18.737 18.642 0.038  0.008  0.010  0.012   0.03 1468568340636803456
0.058365 212.933240 34.364714 19.163 19.203 19.025 18.865 18.957 0.025  0.010  0.011  0.012   0.04 1479261297374775040
0.075003 212.933229 34.364694 19.164 19.040 18.919 18.789 18.810 0.023  0.009  0.010  0.011   0.03 1479261297374775040
0.093255 212.933251 34.364708 19.144 19.193 19.018 18.860 18.917 0.028  0.010  0.011  0.012   0.04 1479261297374775040
0.095283 212.933238 34.364691 19.149 19.038 18.915 18.787 18.803 0.023  0.009  0.010  0.011   0.03 1479261297374775040
0.049505 214.065490 36.927010 99.999 99.999 99.999 99.999 99.999 9.999  9.999  9.999  9.999  9.999  1484149180612907392
0.070919 214.065506 36.927038 18.311 18.300 18.122 17.754 17.784 0.014  0.007  0.007  0.007   0.01 1484149180612907392
0.072832 214.065503 36.927006 99.999 99.999 99.999 99.999 99.999 9.999  9.999  9.999  9.999  9.999  1484149180612907392
0.104854 214.065524 36.927034 18.305 18.305 18.134 17.756 17.790 0.014  0.007  0.007  0.007   0.02 1484149180612907392
0.039947 199.667303 30.964627 18.781 18.540 18.691 18.473 18.513 0.020  0.008  0.010  0.012   0.03 1463220419157929728
0.052312 214.190533 37.260074 19.584 19.089 18.965 18.926 18.802 0.031  0.009  0.010  0.014   0.03 1484162546551113728
0.092119 214.190543 37.260066 19.582 19.086 18.965 18.923 18.791 0.031  0.009  0.010  0.014   0.04 1484162546551113728
0.090967 213.868637 37.105894 18.217 17.662 17.622 17.521 17.294 0.013  0.005  0.006  0.007   0.01 1484166360482048640
0.090967 213.868637 37.105894 18.217 17.662 17.622 17.521 17.294 0.013  0.005  0.006  0.007   0.01 1484166360482048640
0.113601 213.868647 37.105893 18.214 17.661 17.620 17.519 17.289 0.013  0.005  0.006  0.007   0.01 1484166360482048640
0.031122 197.351459 35.646684 19.313 19.191 19.242 19.005 18.991 0.023  0.010  0.013  0.015   0.04 1474168565673682560
0.031142 197.351459 35.646684 19.312 19.191 19.241 19.004 18.991 0.023  0.010  0.013  0.015   0.04 1474168565673682560
0.034505 197.351463 35.646690 19.352 19.226 19.248 19.056 19.128 0.023  0.010  0.012  0.015   0.04 1474168565673682560
0.034647 197.351463 35.646690 19.353 19.228 19.250 19.058 19.133 0.023  0.010  0.012  0.015   0.04 1474168565673682560
0.056297 197.351466 35.646680 19.292 19.184 19.240 18.996 18.982 0.022  0.010  0.013  0.015   0.04 1474168565673682560
0.064271 197.351473 35.646686 19.340 19.216 19.237 19.042 19.090 0.023  0.010  0.012  0.018   0.04 1474168565673682560
0.091554 197.351471 35.646670 99.999 99.999 99.999 99.999 99.999 9.999  9.999  9.999  9.999  9.999  1474168565673682560
0.731288 197.351663 35.646798 99.999 99.999 99.999 99.999 99.999 9.999  9.999  9.999  9.999  9.999  1474168565673682560
0.064217 199.754399 31.120460 18.603 16.887 16.080 15.689 15.396 0.023  0.004  0.003  0.003   0.00 1463239561828559488
0.064268 199.754399 31.120460 18.284 16.652 15.868 15.486 15.151 0.022  0.004  0.003  0.003   0.00 1463239561828559488
0.066046 199.754400 31.120459 18.188 16.628 15.850 15.458 15.119 0.021  0.004  0.003  0.003   0.00 1463239561828559488
0.066067 199.754400 31.120459 18.451 16.809 15.979 15.584 15.284 0.022  0.004  0.003  0.003   0.00 1463239561828559488
0.038725 201.856316 32.019893 19.913 19.247 19.273 19.267 19.344 0.039  0.011  0.014  0.018   0.05 1468594488397283840
0.046812 201.856320 32.019892 19.775 19.203 19.217 19.221 19.181 0.037  0.011  0.013  0.019   0.05 1468594488397283840
0.020553 202.664753 31.628949 18.044 17.981 17.871 17.930 17.988 0.014  0.006  0.006  0.008   0.02 1468604972414910720
0.029295 202.664764 31.628947 18.029 17.977 17.870 17.929 17.973 0.014  0.006  0.006  0.008   0.02 1468604972414910720
0.021073 197.706992 36.012965 19.089 18.845 18.818 18.611 18.644 0.021  0.008  0.010  0.011   0.03 1474203750045535616
0.021073 197.706992 36.012965 19.089 18.845 18.818 18.611 18.644 0.021  0.008  0.010  0.011   0.03 1474203750045535616
0.023961 197.706988 36.012967 19.080 18.868 18.815 18.617 18.637 0.021  0.008  0.010  0.011   0.03 1474203750045535616
0.023961 197.706988 36.012967 19.080 18.868 18.815 18.617 18.637 0.021  0.008  0.010  0.011   0.03 1474203750045535616
0.032680 197.706991 36.012962 19.074 18.864 18.816 18.609 18.626 0.021  0.008  0.010  0.011   0.03 1474203750045535616
0.044988 197.706994 36.012958 19.084 18.841 18.807 18.608 18.615 0.021  0.008  0.010  0.011   0.03 1474203750045535616
0.060484 197.707007 36.012956 19.140 18.838 18.791 18.616 18.561 0.020  0.008  0.010  0.011   0.03 1474203750045535616
0.060484 197.707007 36.012956 19.140 18.838 18.791 18.616 18.561 0.020  0.008  0.010  0.011   0.03 1474203750045535616
0.064493 197.707011 36.012957 19.133 18.834 18.781 18.611 18.550 0.020  0.008  0.009  0.011   0.03 1474203750045535616
0.044560 202.234196 31.804081 18.794 18.663 18.554 18.432 18.399 0.020  0.008  0.009  0.012   0.03 1468619811524808192
0.052994 202.234221 31.804069 18.772 18.660 18.549 18.431 18.409 0.019  0.008  0.009  0.012   0.03 1468619811524808192
0.002093 214.574968 37.675653 19.690 19.499 19.244 19.255 19.409 0.030  0.011  0.012  0.021   0.04 1484211131221207424
0.018601 214.574967 37.675657 19.704 19.517 19.260 19.274 19.401 0.028  0.011  0.012  0.015   0.04 1484211131221207424
0.052116 197.301036 36.105339 18.744 18.573 18.343 18.453 18.419 0.017  0.007  0.008  0.010   0.02 1474213954888155520
0.052116 197.301036 36.105339 18.744 18.573 18.343 18.453 18.419 0.017  0.007  0.008  0.010   0.02 1474213954888155520
0.058204 197.301038 36.105338 18.736 18.572 18.341 18.441 18.406 0.017  0.007  0.008  0.010   0.02 1474213954888155520
0.060721 197.301015 36.105337 18.838 18.600 18.359 18.472 18.509 0.018  0.007  0.008  0.010   0.02 1474213954888155520
0.060721 197.301015 36.105337 18.838 18.600 18.359 18.472 18.509 0.018  0.007  0.008  0.010   0.02 1474213954888155520
0.081283 197.301022 36.105329 18.836 18.597 18.354 18.471 18.514 0.018  0.007  0.008  0.010   0.03 1474213954888155520
0.052386 200.928344 31.515495 17.051 15.316 14.562 14.179 13.896 0.013  0.002  0.002  0.002   0.00 1463300103688259712
0.056984 200.928333 31.515499 17.054 15.304 14.552 14.174 13.890 0.013  0.002  0.002  0.002   0.00 1463300103688259712
0.057126 200.928332 31.515499 17.152 15.355 14.593 14.239 13.977 0.013  0.002  0.002  0.002   0.00 1463300103688259712
0.071799 200.577435 31.244299 18.901 18.825 18.562 18.567 18.641 0.021  0.009  0.009  0.012   0.04 1463300477348452224
0.114084 200.577443 31.244288 18.888 18.816 18.553 18.549 18.663 0.021  0.009  0.009  0.012   0.04 1463300477348452224
0.059199 202.431682 31.893547 18.388 17.208 16.447 15.980 15.740 0.023  0.005  0.004  0.004   0.00 1468626928288109312
0.086541 202.431698 31.893541 18.340 17.193 16.431 15.974 15.727 0.023  0.005  0.004  0.004   0.00 1468626928288109312
0.008852 197.700718 36.266039 23.607 18.766 17.884 17.609 17.336 0.516  0.008  0.006  0.006   0.01 1474219624245014528
0.016384 197.700710 36.266037 25.494 18.818 17.867 17.619 17.311 0.628  0.008  0.006  0.007   0.01 1474219624245014528
0.026182 197.700721 36.266044 24.010 18.771 17.889 17.613 17.350 0.642  0.008  0.006  0.006   0.01 1474219624245014528
0.036891 197.700712 36.266029 24.603 18.814 17.863 17.615 17.301 0.854  0.008  0.006  0.007   0.01 1474219624245014528
0.720177 197.700515 36.265921 25.153 18.769 17.819 17.608 17.330 0.689  0.008  0.006  0.007   0.01 1474219624245014528
0.741231 197.700518 36.265908 25.187 18.769 17.816 17.606 17.326 0.681  0.008  0.006  0.007   0.01 1474219624245014528
0.050515 202.487795 32.041987 18.532 18.363 18.307 18.051 18.093 0.017  0.007  0.008  0.008   0.02 1468630639139856128
0.074949 202.487820 32.041974 18.576 18.384 18.331 18.077 18.117 0.017  0.008  0.009  0.009   0.02 1468630639139856128
0.024849 213.675878 34.714500 19.092 18.991 18.635 18.688 18.856 0.020  0.009  0.009  0.011   0.03 1479322668164235392
0.038352 213.675887 34.714503 19.114 19.018 18.707 18.755 18.937 0.020  0.009  0.009  0.012   0.03 1479322668164235392
0.058092 213.675867 34.714505 19.109 19.001 18.641 18.692 18.866 0.021  0.009  0.009  0.011   0.03 1479322668164235392
0.061865 213.675901 34.714496 19.096 19.016 18.697 18.751 18.947 0.020  0.009  0.009  0.012   0.04 1479322668164235392
0.032721 198.364290 35.773585 18.443 18.361 18.195 18.249 18.284 0.014  0.007  0.007  0.009   0.02 1474225912076573056
0.055073 198.364278 35.773585 18.456 18.365 18.198 18.248 18.294 0.014  0.007  0.007  0.009   0.02 1474225912076573056
0.055073 198.364278 35.773585 18.456 18.365 18.198 18.248 18.294 0.014  0.007  0.007  0.009   0.02 1474225912076573056
0.058932 198.364275 35.773573 18.416 18.345 18.196 18.242 18.306 0.015  0.007  0.007  0.009   0.02 1474225912076573056
0.078612 198.364268 35.773572 18.430 18.359 18.201 18.250 18.322 0.014  0.007  0.007  0.008   0.02 1474225912076573056
0.081685 198.364266 35.773575 18.435 18.366 18.214 18.267 18.387 0.014  0.007  0.007  0.008   0.02 1474225912076573056
0.082224 198.364266 35.773575 18.433 18.360 18.205 18.256 18.327 0.014  0.007  0.007  0.008   0.02 1474225912076573056
0.094899 198.364262 35.773573 18.423 18.349 18.199 18.247 18.324 0.015  0.007  0.007  0.009   0.02 1474225912076573056
0.094900 198.364262 35.773573 18.423 18.349 18.199 18.248 18.323 0.015  0.007  0.007  0.009   0.02 1474225912076573056
0.077832 213.145745 36.857646 19.162 19.193 18.865 18.897 18.916 0.024  0.010  0.010  0.013   0.04 1484232842278967808
0.125556 213.145761 36.857641 19.143 19.187 18.866 18.884 18.900 0.025  0.010  0.010  0.013   0.04 1484232842278967808
0.018646 198.409103 35.996795 18.516 18.392 18.396 18.282 18.080 0.015  0.007  0.008  0.009   0.02 1474235601522827904
0.022674 198.409099 35.996800 18.520 18.395 18.403 18.289 18.096 0.015  0.007  0.008  0.009   0.02 1474235601522827904
0.042786 198.409098 35.996789 18.477 18.393 18.390 18.268 18.098 0.015  0.007  0.008  0.009   0.02 1474235601522827904
0.044095 198.409093 35.996795 18.484 18.396 18.392 18.276 18.097 0.015  0.007  0.008  0.009   0.02 1474235601522827904
0.067584 200.328203 31.388053 16.169 14.426 13.717 13.385 13.132 0.007  0.002  0.002  0.002   0.00 1463329893581369088
0.090843 200.328196 31.388057 16.186 14.431 13.721 13.386 13.137 0.007  0.002  0.002  0.002   0.00 1463329893581369088
0.090844 200.328196 31.388057 16.255 14.480 13.723 13.389 13.140 0.008  0.002  0.002  0.002   0.00 1463329893581369088
0.027272 198.140359 35.956053 19.647 19.275 19.154 18.831 18.759 0.031  0.011  0.012  0.013   0.03 1474243645998244352
0.028541 198.140366 35.956048 19.640 19.267 19.152 18.828 18.769 0.031  0.011  0.012  0.013   0.03 1474243645998244352
0.044078 198.140361 35.956045 19.560 19.229 19.126 18.802 18.793 0.027  0.010  0.011  0.012   0.03 1474243645998244352
0.047018 198.140365 35.956043 19.557 19.226 19.115 18.794 18.759 0.028  0.010  0.011  0.012   0.03 1474243645998244352
0.023714 199.990282 31.340582 19.390 17.733 16.864 16.538 16.265 0.036  0.005  0.004  0.004   0.01 1463338002479592832
0.028237 199.990291 31.340572 19.349 17.716 16.847 16.524 16.251 0.036  0.005  0.004  0.004   0.01 1463338002479592832
0.048716 213.383489 36.927184 19.152 19.042 18.691 18.657 18.773 0.021  0.009  0.009  0.012   0.03 1484254665009437056
0.060771 213.383496 36.927182 19.126 19.029 18.679 18.638 18.759 0.021  0.009  0.009  0.012   0.03 1484254665009437056
0.010371 214.029412 35.075631 19.609 19.313 19.095 19.118 18.961 0.030  0.010  0.011  0.015   0.03 1479357848239936128
0.021109 214.029421 35.075633 19.593 19.308 19.093 19.120 18.938 0.031  0.010  0.011  0.015   0.03 1479357848239936128
0.032709 214.029423 35.075628 19.837 19.453 19.267 19.265 19.009 0.031  0.012  0.013  0.017   0.04 1479357848239936128
0.060241 214.029433 35.075639 19.785 19.407 19.188 19.238 18.985 0.034  0.011  0.012  0.016   0.04 1479357848239936128
0.060241 214.029433 35.075639 19.786 19.408 19.188 19.238 18.985 0.034  0.011  0.012  0.016   0.04 1479357848239936128
0.066202 214.029427 35.075618 19.823 19.445 19.248 19.245 19.001 0.032  0.012  0.012  0.020   0.04 1479357848239936128
0.105831 214.029449 35.075628 19.782 19.396 19.172 19.235 19.021 0.036  0.011  0.012  0.016   0.04 1479357848239936128
0.007800 213.963449 35.170584 19.312 19.244 19.020 18.972 19.084 0.023  0.011  0.011  0.013   0.04 1479359330005146752
0.015380 213.963451 35.170582 19.289 19.244 19.013 18.950 19.054 0.023  0.011  0.011  0.013   0.04 1479359330005146752
0.019197 213.963450 35.170588 19.185 19.179 18.969 18.940 19.076 0.024  0.010  0.010  0.013   0.04 1479359330005146752
0.034952 213.963455 35.170578 19.280 19.238 19.001 18.943 19.043 0.023  0.011  0.011  0.017   0.04 1479359330005146752
