angDist,source_id,ra,dec,l,b,pmra,pmra_error,pmdec,pmdec_error,parallax,parallax_error,phot_g_mean_mag,phot_g_mean_flux,phot_g_mean_flux_error,phot_bp_mean_mag,phot_rp_mean_mag,bp_rp,ref_epoch,AllWISE,RAJ2000,DEJ2000,eeMaj,eeMin,eePA,W1mag,W2mag,W3mag,W4mag,Jmag,Hmag,Kmag,e_W1mag,e_W2mag,e_W3mag,e_W4mag,e_Jmag,e_Hmag,e_Kmag,ID,ccf,ex,var,qph,pmRA,e_pmRA,pmDE,e_pmDE,d2M
0.465214,1450347921135910272,209.42005197741562,25.972500399247828,32.224064694965875,75.15163952494729,-0.027460154795268078,0.16791904,0.14354070495691765,0.1413021,0.002129094982787086,0.16396423,18.463457,775.4684208711346,1.6707718,18.615465,17.995684,0.6197815,2016.0,J135740.83+255821.3,209.4201506,+25.9725944,0.0641,0.0608,11.8,14.941,13.744,10.671,8.482,,,,0.031,0.034,0.079,0.254,,,,2100125701351034299,0000,0,000n,AAAB,206,140,80,151,
0.125702,1450359676461665664,208.99952378416435,26.01083819967323,32.163873372292606,75.53126819790947,0.054830049217916496,0.06571576,-0.005141119383206625,0.050817426,-0.027891987674621394,0.059362963,16.621717,4229.218712873354,23.956371,16.793344,16.26538,0.52796364,2016.0,J135559.89+260039.1,208.9995506,+26.0108635,0.0393,0.0381,124.6,13.153,11.997,9.013,6.502,15.404,15.343,14.720,0.024,0.022,0.031,0.065,0.049,0.081,0.085,2083125701351049629,0000,0,1100,AAAA,25,41,11,150,0.224
0.123849,1450363279939058560,209.2094458352369,26.079483598577273,32.537414103678735,75.35387377790275,0.15801042352420305,0.23717713,-0.030537645076275308,0.16947682,-0.3889044309311631,0.20635326,18.819359,558.7315909313272,1.819208,18.988354,18.411016,0.57733727,2016.0,J135650.26+260446.2,209.2094373,+26.0795171,0.0658,0.0633,0.1,15.169,13.677,10.625,7.947,,,,0.034,0.032,0.078,0.192,,,,2100125701351034298,0000,0,111n,AAAB,106,148,332,156,
0.231797,1450389805656914176,208.27402548571158,25.908116230546604,31.365130613680666,76.16207566922469,-0.016484754511491312,0.2629133,-0.23412369669040303,0.18882196,0.17853877882207395,0.2212036,18.835812,550.3290061167996,1.5994788,19.472996,17.977259,1.4957371,2016.0,J135305.77+255429.4,208.2740537,+25.9081754,0.0738,0.0685,16.9,15.153,14.089,10.574,8.547,,,,0.034,0.039,0.072,0.294,,,,2083125701351044426,0000,0,110n,AAAB,193,161,197,172,
0.308529,1450425230547443712,208.72048388702513,26.215534405703814,32.84907825497831,75.80679828407372,-0.24975262084743488,0.22615397,0.022622647385115106,0.16961561,-0.05906215029458513,0.20697258,18.972599,485.18494454498517,2.654378,19.253176,18.546064,0.70711136,2016.0,J135452.93+261255.7,208.7205502,+26.2154727,0.0933,0.0863,9.4,15.598,14.373,11.020,8.159,,,,0.041,0.046,0.124,0.220,,,,2083125701351047165,0000,0,11nn,AABB,-124,214,246,240,
0.376568,1450437874930508032,208.72857774497876,26.468519834617805,33.878011116026464,75.82929730458335,0.07938268467360383,0.20774503,-0.004551103229773312,0.1556499,-0.057037324801989725,0.19668283,18.61191,676.3676131123376,3.783604,18.764736,18.214483,0.5502529,2016.0,J135454.88+262806.8,208.7286788,+26.4685723,0.1023,0.0938,14.7,15.659,14.678,11.123,8.575,,,,0.043,0.055,0.111,0.265,,,,2083125701351055185,0000,0,00nn,AABB,93,240,-60,257,
0.062853,1450463094978803456,207.20300493475565,25.586606302537703,29.32534749414837,77.06274106205169,-0.029403538321129775,0.19015421,-0.12354334835552289,0.13085063,-0.13697544045441945,0.16454692,18.573101,700.9805689802903,1.9361843,18.706478,18.269753,0.43672562,2016.0,J134848.72+253511.8,207.2030090,+25.5866234,0.0901,0.0834,8.2,15.684,14.390,10.879,8.350,,,,0.042,0.044,0.082,0.251,,,,2066125701351021538,0000,0,110n,AAAB,11,168,110,184,
0.144951,1450474571131502848,207.45718502156765,25.889953051523158,30.81816461085743,76.88597179271459,-0.29942196685010497,0.17442045,0.0025427984513528594,0.11856219,0.08068508405626909,0.16966283,18.484125,760.8456762100901,1.9737718,18.60698,18.293089,0.31389046,2016.0,J134949.73+255323.9,207.4572126,+25.8899848,0.0552,0.0537,174.5,14.761,13.393,10.488,7.906,,,,0.030,0.029,0.066,0.144,,,,2066125701351023954,0000,0,110n,AAAB,61,92,-56,97,
0.026472,1444979525549005568,203.8837697587428,25.038102397913036,23.4785599067957,79.88407825832365,0.15516335557961972,0.20864005,0.0808061431017012,0.111736596,0.19341395391992597,0.17715444,18.806116,565.5878559553028,4.001713,18.751474,18.49884,0.25263405,2016.0,J133532.10+250217.1,203.8837658,+25.0381088,0.0620,0.0605,167.1,14.640,13.649,10.803,8.373,,,,0.030,0.033,0.098,0.272,,,,2033125701351000042,0000,0,000n,AAAB,192,136,85,146,
0.092739,1450501199929030784,207.58871603861593,26.019862143833556,31.45819633290998,76.78788875287385,-0.08246346277224062,0.16190341,0.10671951638650792,0.111181065,0.04872568212747321,0.15031418,18.366198,848.1405672252622,1.0460691,18.585327,17.940058,0.6452694,2016.0,J135021.29+260111.5,207.5887322,+26.0198834,0.0611,0.0586,19.5,15.110,13.731,10.465,8.588,,,,0.032,0.032,0.060,0.263,,,,2083125701351039259,0000,0,000n,AAAB,83,106,0,115,
0.058729,1450515738393286272,206.98609315940587,25.753507454425478,29.91860471878416,77.28349492068537,-0.050717991568428364,0.13228893,0.002702176928645637,0.08573449,0.03005565450592611,0.10776088,18.00664,1181.1106582531029,4.4169025,18.14077,17.688013,0.45275688,2016.0,J134756.65+254512.6,206.9860829,+25.7535209,0.0438,0.0433,116.1,13.993,12.771,10.035,7.632,17.044,16.417,15.852,0.025,0.024,0.047,0.114,0.170,0.199,0.204,2066125701351026447,0000,0,000n,AAAB,20,61,20,62,0.443
0.191032,1450531230339647360,206.98345339413498,25.932722999617027,30.722133532539363,77.31368382216561,-0.019768314600340117,0.1511836,0.01912677409868805,0.10683476,-0.10595838485688802,0.12813638,18.317791,886.8094586413288,4.083493,18.35464,17.734695,0.6199436,2016.0,J134756.01+255557.8,206.9833956,+25.9327336,0.0463,0.0451,144.2,13.915,12.980,10.573,8.611,16.900,16.393,15.188,0.026,0.026,0.058,0.223,0.158,0.206,0.110,2066125701351042912,0000,0,000n,AAAB,40,57,-38,59,0.534
0.067794,1450547001460275968,207.4311641131548,26.01977373283418,31.370062945696347,76.92804642752127,-0.10086595574999915,0.17189305,-0.04032395522434469,0.122311555,-0.2299040587834388,0.16961567,18.485134,760.1395796860933,2.6903303,18.630713,18.196714,0.4339981,2016.0,J134943.47+260111.2,207.4311538,+26.0197901,0.0642,0.0616,12.0,15.171,13.775,10.665,8.366,17.290,16.737,15.692,0.033,0.032,0.074,0.241,0.217,0.266,0.174,2066125701351045539,0000,0,110n,AAAB,0,112,0,120,0.039
0.171349,1450571809190767872,207.20103023489588,26.37200103762097,32.81124833436728,77.1779605790603,-0.07272765878554636,0.1651641,0.07536411123686029,0.10597035,-0.2715763546958598,0.18027309,18.480394,763.4653558613395,4.0121617,18.629385,18.069126,0.56025887,2016.0,J134848.24+262219.3,207.2010221,+26.3720481,0.0432,0.0424,126.8,13.777,12.542,9.771,7.852,17.433,16.213,15.668,0.026,0.024,0.040,0.148,0.246,0.160,0.162,2066125701351048086,0000,0,110n,AAAB,-18,61,52,63,0.247
0.065495,1445090541863659136,203.9138694550909,25.819175317802294,27.88934956650177,80.02197436915901,-0.012079414705082106,0.120784074,-0.0125503845857287,0.05571472,0.09889077846954099,0.1047031,17.49815,1886.6298481469769,8.401337,17.568686,17.072983,0.49570274,2016.0,J133539.32+254908.9,203.9138520,+25.8191662,0.0387,0.0374,123.5,13.206,11.997,9.333,7.013,16.914,15.948,15.133,0.023,0.022,0.031,0.087,0.182,0.186,0.124,2033125701351020411,0000,0,1100,AAAA,70,76,44,70,0.409
0.015883,1445090679303008896,203.87979137635097,25.8218544748632,27.873862337654923,80.05265016990519,-0.2825031029603682,0.22702135,0.06555529958239632,0.10632457,0.24624902448584743,0.20344427,18.556536,711.7585041430983,2.166363,18.719143,18.188044,0.5310993,2016.0,J133531.14+254918.6,203.8797865,+25.8218541,0.0627,0.0599,1.2,14.990,13.566,10.400,7.546,,,,0.033,0.030,0.064,0.141,,,,2033125701351020472,0000,0,000n,AAAB,115,145,250,158,
0.327691,1445126649652849280,205.28414699048116,25.178879688279014,25.803211650322506,78.68344896952635,-0.29546804056954323,0.18486314,0.11353962480644031,0.12956114,0.24043358029454925,0.19198498,18.726942,608.3731990648481,1.0853208,18.94982,18.30199,0.64782906,2016.0,J134108.17+251044.2,205.2840831,+25.1789500,0.0903,0.0845,9.7,15.510,14.586,11.752,9.068,,,,0.038,0.049,0.169,0.516,,,,2050125701351002337,0000,0,00nn,AABC,151,186,68,196,
0.059340,1445129295352662400,205.60726382984257,25.047814062655423,25.48783620652229,78.3690575210931,0.19440421128388283,0.22087425,-0.16098834421590003,0.13265575,0.24650056828437006,0.21333729,18.72745,608.0892757236858,1.521502,18.988865,18.28402,0.7048454,2016.0,J134225.74+250252.1,205.6072578,+25.0478296,0.0636,0.0611,5.3,15.091,13.672,10.786,8.435,,,,0.033,0.032,0.088,0.260,,,,2050125701351000068,0000,0,110n,AAAB,109,120,-18,123,
0.080874,1450639188638078976,208.29477229180995,26.612688800174062,34.305591923440055,76.23022750621475,-0.1381323742374992,0.20200692,0.17780747114949136,0.13504018,0.22249435740416987,0.1840473,18.539186,723.2225950619385,2.0570877,18.630138,18.366852,0.2632866,2016.0,J135310.74+263645.7,208.2947677,+26.6127109,0.0575,0.0555,13.5,14.728,13.581,10.553,7.940,,,,0.030,0.030,0.069,0.150,,,,2078127201351002921,0000,0,011n,AAAB,53,100,-14,105,
0.317290,1450647778572206080,208.38029770628984,26.76482796800055,34.97038383064607,76.16828392819305,-0.07784621277020513,0.19315314,0.0536166336849526,0.15456516,-0.1205057317543775,0.18377835,18.64695,654.8876377048517,1.0092053,18.88391,18.202055,0.68185425,2016.0,J135331.28+264553.6,208.3803531,+26.7649009,0.1270,0.1166,13.4,16.071,15.080,11.499,8.833,,,,0.051,0.066,0.169,,,,,2078127201351003131,0000,0,00nn,AABU,-147,265,165,291,
0.167482,1450652004820243584,207.74219261340042,26.315323794546508,32.8133646540751,76.68969864430959,0.004898386419134777,0.21131736,-0.12567281086452337,0.13631728,-0.17059590974058308,0.18093565,18.639349,659.4882368598652,1.0291718,18.865263,18.240612,0.62465096,2016.0,J135058.12+261855.3,207.7421829,+26.3153695,0.0884,0.0828,14.0,15.630,14.565,10.703,8.086,,,,0.040,0.047,0.072,0.199,,,,2083125701351063027,0000,0,000n,AAAB,-111,176,124,190,
0.195690,1450663549692582656,208.03825033657048,26.610498143927988,34.20105755740748,76.45825333263303,0.19226140415799323,0.234701,-0.19875906223867762,0.15554188,-0.12303675190091258,0.19847906,18.801327,568.0885870987391,1.9119724,18.87817,18.52262,0.35555077,2016.0,J135209.17+263637.6,208.0382317,+26.6104464,0.0587,0.0569,2.8,14.781,13.655,11.087,8.810,,,,0.030,0.031,0.090,0.323,,,,2078127201351005626,0000,0,00nn,AAAB,-1,92,28,98,
0.117220,1445187432030242048,204.75599432654283,25.31852623178369,25.978200923622914,79.18000274529273,0.06578260867376565,0.12738821,0.08924784412651035,0.07007238,-0.07206182016880705,0.100288875,17.886847,1318.8883103985982,2.78514,18.140846,17.41715,0.72369576,2016.0,J133901.43+251906.7,204.7559608,+25.3185382,0.0573,0.0549,18.2,14.574,13.535,9.867,7.507,16.814,15.910,15.041,0.029,0.033,0.050,0.128,0.159,,0.112,2050125701351012518,0000,0,000n,AAAB,161,173,106,178,0.492
0.073257,1450691209281552768,208.2122860506916,26.854154743548147,35.29161088573125,76.32523281507645,-0.2538595976408958,0.20512813,-0.0880223853779652,0.14014149,-0.08929292092625607,0.1892269,18.656769,648.9920391936016,2.0853863,18.845324,18.34075,0.5045738,2016.0,J135250.94+265115.0,208.2122864,+26.8541751,0.1182,0.1089,8.3,15.965,15.209,12.030,9.001,,,,0.045,0.071,0.221,0.428,,,,2078127201351021257,0000,0,00nn,AABC,170,242,91,265,
0.047143,1445219249147861248,205.15736969123543,25.605389739157065,27.83259341773339,78.88143831919518,-0.04353507080000831,0.23243788,-0.12575422480652443,0.13115096,-0.168170001596177,0.22706483,18.750982,595.0501764925493,2.0817657,18.924814,18.361805,0.56300926,2016.0,J134037.76+253619.3,205.1573622,+25.6053785,0.1149,0.1051,9.9,15.713,14.545,11.278,8.881,,,,0.049,0.055,0.146,0.414,,,,2050125701351025411,0000,0,00nn,AABC,294,248,-76,261,
0.235537,1445222242741096064,205.04577232265888,25.684502902716208,28.143476315348806,78.99467342852489,0.07141579364786255,0.1421995,-0.01608767985273995,0.08047354,-0.06178840426488277,0.12909788,18.048567,1136.3705700243224,2.3204954,18.268469,17.644485,0.6239834,2016.0,J134010.97+254104.0,205.0457106,+25.6844685,0.0527,0.0504,170.2,14.429,13.086,10.025,7.639,,,,0.028,0.027,0.059,0.159,,,,2050125701351025356,0000,0,110n,AAAB,54,139,156,143,
0.051578,1450759688240805888,209.9551391847181,26.3889013801665,34.051077407910405,74.7289248892672,-0.24325783537406165,0.19987492,-0.228062079933677,0.1477607,0.1442545534128246,0.1811565,18.694603,626.7662484369417,1.2649328,18.95773,18.24048,0.7172489,2016.0,J135949.23+262320.0,209.9551286,+26.3889121,0.0800,0.0743,18.7,15.495,13.952,10.599,8.459,,,,0.038,0.039,0.091,0.274,,,,2100125701351051259,0000,0,011n,AAAB,26,202,-10,220,
1.720278,1454784386135525888,205.5473549614345,28.377227963372626,42.21698317333853,78.70778640134807,0.5106146350958689,0.8081899,-0.4705980462098361,0.39917752,0.5205874787892334,0.6795978,15.192808,15769.70151155057,167.4591,,,,2016.0,J134211.46+282239.0,205.5477881,+28.3775162,0.0401,0.0374,5.2,8.488,8.425,8.451,7.958,10.245,9.825,9.686,0.024,0.021,0.030,0.184,0.042,0.060,0.044,2057128701351019353,dd00,3,330n,AAAB,-24,35,-247,33,1.395
0.084692,1445316285344624384,205.92495028186386,25.948008468775942,30.120256834269835,78.25712004295701,-0.03815365133342222,0.07374586,-0.0023576628953973474,0.0462406,-0.02469412989629309,0.06501629,16.937557,3161.7237183698403,2.6396213,17.272942,16.402136,0.87080574,2016.0,J134341.99+255652.9,205.9249592,+25.9480306,0.0447,0.0432,99.3,13.617,12.549,9.969,7.840,15.769,14.995,14.633,0.025,0.025,0.048,0.149,0.067,0.082,0.101,2066125701351035952,0000,0,110n,AAAB,50,112,66,81,0.122
0.119106,1450806009463130368,209.2734550579337,26.57809820232116,34.52263258337508,75.35603758152419,0.017555315024475583,0.21604916,-0.13603115431889184,0.17250155,0.07435959557544075,0.19911708,18.614798,674.5714532335217,4.853845,18.481709,17.586948,0.89476013,2016.0,J135705.63+263441.2,209.2734691,+26.5781288,0.0466,0.0452,143.4,13.666,12.809,10.483,8.474,16.668,15.912,15.373,0.026,0.025,0.068,0.271,0.142,,0.165,2095127201351007976,0000,0,011n,AAAB,39,64,-39,66,0.280
0.359425,1450821363970400512,209.23983053000885,26.745486465524838,35.17116318071538,75.40211539319566,0.10146417191049789,0.2263401,0.18478007507741775,0.16821103,0.056185331137436366,0.20689137,18.925602,506.647258091844,1.7047832,19.085968,18.622053,0.46391487,2016.0,J135657.55+264444.0,209.2397929,+26.7455805,0.1428,0.1312,10.4,16.208,14.923,11.910,8.994,,,,0.059,0.064,0.225,0.509,,,,2095127201351008259,0000,0,00nn,AABC,-104,402,-38,430,
0.132699,1445338756613479552,205.64857777040382,26.259417505994367,31.483787124608615,78.5459659685224,-0.24021099860728262,0.15135793,-0.03217405261754337,0.101088256,-0.07944303600442007,0.13652077,17.955343,1238.253672280748,6.24222,17.589659,16.490078,1.0995808,2016.0,J134235.65+261534.0,205.6485738,+26.2594542,0.0376,0.0358,120.1,12.590,11.908,9.557,7.347,15.252,14.476,13.932,0.022,0.021,0.035,0.113,0.064,0.085,0.071,2050125701351043287,0000,1,3200,AAAB,47,53,29,53,0.136
0.099768,1445352221335702016,206.10702547520503,26.235217106341892,31.621632506698614,78.13501875351196,-0.0035595457388225317,0.20768587,-0.12179429747845447,0.14040148,0.031723142765188506,0.20445292,18.716345,614.3402051564182,1.8305235,18.866322,18.402979,0.46334267,2016.0,J134425.67+261406.8,206.1069976,+26.2352291,0.0680,0.0653,179.6,15.036,13.889,11.223,8.852,,,,0.032,0.035,0.119,0.361,,,,2066125701351058860,0000,0,00nn,AABC,0,128,0,137,
0.114437,1445361330961588096,205.7458754230839,26.263668367348338,31.559789224808124,78.4599309822533,-0.7978314897744676,0.83617747,0.20402053555708866,0.47389126,-1.1963946702130672,0.72155416,18.840555,547.9293079508986,3.8058794,17.010178,15.592225,1.4179525,2016.0,J134259.01+261549.3,205.7458805,+26.2636998,0.0428,0.0399,129.1,12.329,12.305,11.742,8.675,14.139,13.532,13.106,0.024,0.023,0.206,,0.067,0.088,0.065,2050125701351043281,0000,5,00nn,AABU,82,37,12,38,0.179
0.311472,1450841292619088384,209.61822305603337,26.93430737985012,36.02280267697636,75.08182229592106,-0.18547415676324613,0.16161312,0.06572665979983244,0.124492526,0.033889319222637465,0.1482389,18.474348,767.728819861396,2.5971203,18.634493,18.113182,0.5213108,2016.0,J135828.37+265603.8,209.6182250,+26.9343939,0.0636,0.0605,174.2,14.702,13.627,10.758,8.436,,,,0.031,0.034,0.085,0.276,,,,2095127201351018537,hh00,0,000n,AAAB,1,128,166,134,
0.107427,1450843049261137408,209.68906894956524,26.96902761283568,36.17624267099971,75.02159727408358,-0.1723490833768755,0.14029498,0.020173289803312688,0.10647054,-0.02082576295546832,0.12642132,18.196972,991.1929794021192,1.9936807,18.562613,17.475845,1.0867672,2016.0,J135845.37+265808.6,209.6890796,+26.9690559,0.0398,0.0384,121.9,13.133,12.069,9.225,6.531,16.967,15.554,14.615,0.024,0.022,0.030,0.058,0.199,0.116,0.104,2095127201351018498,0000,0,0110,AAAA,18,38,21,40,0.473
0.313004,1445424514225313664,205.03355942526656,26.0087101216483,29.814404335105138,79.05848702878866,0.03152924306756127,0.27854627,0.10363979433167192,0.15098973,0.09771811720204669,0.24039085,18.862469,536.981569935518,3.2232115,18.9934,18.517069,0.4763317,2016.0,J134008.07+260031.5,205.0336384,+26.0087604,0.1388,0.1252,18.5,16.167,15.107,11.512,9.104,,,,0.054,0.072,0.171,0.458,,,,2050125701351036796,0000,0,01nn,AABC,-70,444,180,484,
0.398228,1450937259367885824,209.9496108723117,27.14120042747069,36.90064056281034,74.80267100062278,0.2637515898511553,0.19682845,0.03948847151467751,0.1644558,0.1488077183804708,0.17692246,18.70149,622.8026704407387,2.103761,18.90155,18.302534,0.5990162,2016.0,J135947.89+270828.6,209.9495643,+27.1413030,0.1116,0.1021,19.6,15.916,14.868,11.568,8.941,,,,0.047,0.057,0.166,,,,,2095127201351029432,0000,0,00nn,AABU,195,280,653,301,
0.064372,1445475950753328000,204.22978434312773,26.118405651498367,29.83135568596607,79.78880126001408,-0.17934421290261474,0.1840751,0.046568113270613096,0.09992283,-0.09578754897678984,0.14753737,18.202946,985.7537528146077,4.361631,18.040771,17.009178,1.0315933,2016.0,J133655.14+260706.2,204.2297651,+26.1184101,0.0450,0.0428,93.0,13.358,12.688,9.539,7.186,15.912,15.060,14.243,0.027,0.024,0.036,0.110,0.097,0.098,0.072,2050125701351032180,0000,0,nnnn,AAAB,-108,50,85,52,0.325
0.142606,1445488118395501056,204.59647637103194,26.231487008204827,30.70401711029675,79.47826312445855,0.020861289202996354,0.12463192,-0.017477121091414527,0.07144924,-0.1522917416841415,0.102237,17.872602,1336.305668478736,4.005315,18.0914,17.511488,0.5799122,2016.0,J133823.14+261353.3,204.5964323,+26.2314841,0.0415,0.0407,118.3,13.812,12.460,9.464,6.814,16.678,15.575,15.637,0.025,0.024,0.034,0.086,0.167,,0.229,2050125701351050131,0h00,0,1111,AAAA,63,59,122,40,0.073
0.102766,1450953580243646976,209.83314496902418,27.272972241254557,37.379119207866424,74.91435291756349,0.0029954267240990505,0.08390218,0.1060153208534445,0.06800095,-0.008535943527013923,0.082336955,17.296242,2272.2170297993634,4.6518736,17.559885,16.852541,0.70734406,2016.0,J135919.95+271622.7,209.8331318,+27.2729983,0.0436,0.0422,148.5,13.946,12.645,9.920,7.767,16.360,15.486,15.116,0.025,0.024,0.043,0.152,0.108,0.116,0.164,2095127201351029301,0000,0,000n,AAAB,54,85,11,82,0.355
0.083640,1451004329577163264,208.85604087679744,26.683518401027072,34.796083719447886,75.73772269734746,-0.2507566321352473,0.21627899,-0.04567057545220082,0.15474299,-0.011217683774354788,0.16332085,18.558876,710.2260985514147,1.1923752,18.744535,18.209618,0.53491783,2016.0,J135525.45+264100.7,208.8560514,+26.6835396,0.0990,0.0918,12.2,15.786,14.480,11.313,8.431,,,,0.044,0.047,0.135,0.281,,,,2095127201351010727,0000,0,11nn,AABB,20,241,441,264,
0.063178,1451108615678885888,208.4790819895226,27.570245409978938,38.35092353125242,76.12845290725132,-0.04830256944595976,0.204857,0.1680586983641183,0.14562884,0.029799279016230987,0.1837131,18.541042,721.9878642545432,4.08363,18.3473,17.585543,0.7617569,2016.0,J135354.97+273412.9,208.4790639,+27.5702525,0.0614,0.0591,176.9,14.729,13.883,10.613,7.887,16.657,16.095,15.145,0.030,0.034,0.071,0.129,0.157,0.184,,2078127201351049010,0000,0,111n,AAAB,-55,98,2,103,0.196
