#GAIA_ID RA Dec SDSS-u err_SDSS-u SDSS-g err_SDSS-g SDSS-r err_SDSS-r SDSS-i err_SDSS-i SDSS-z err_SDSS-z UKIDSS_Y err_UKIDSS_Y UKIDSS_J err_UKIDSS_J UKIDSS_H err_UKIDSS_H UKIDSS_K err_UKIDSS_K 2MASS_J err_2MASS_J 2MASS_H err_2MASS_H 2MASS_K err_2MASS_K WISE_W1 err_WISE_W1 WISE_W2 err_WISE_W2 WISE_W3 err_WISE_W3 WISE_W4 err_WISE_W4
3978690478463065728 171.12414386541013 20.64308365736343 18.363 0.018 18.064 0.006 17.754 0.006 17.716 0.007 17.421 0.01 99.999 99.999 99.999 99.999 99.999 99.999 99.999 99.999 16.862 0.173 16.117 0.19 15.195 0.116 13.634 0.026 12.716 0.026 10.114 0.066 7.883 0.164
3966177172850299648 173.82710104910166 14.385951280150461 21.995 0.156 19.707 0.013 18.807 0.01 18.412 0.01 18.176 0.02 99.999 99.999 17.21 0.019 16.596 0.018 16.535 0.034 99.999 99.999 99.999 99.999 99.999 99.999 16.106 0.062 16.254 0.22 99.999 99.999 99.999 99.999
3960435596145193216 188.31988340817497 25.288650045553545 19.07 0.027 17.378 0.005 16.56 0.004 16.218 0.004 15.904 0.0 99.999 99.999 99.999 99.999 99.999 99.999 99.999 99.999 15.068 0.062 14.422 0.068 14.028 0.065 13.596 0.026 13.477 0.032 12.314 0.402 99.999 99.999
3978706485806168704 170.94799821700565 20.726723635584282 19.133 0.021 18.551 0.008 18.501 0.008 18.493 0.01 18.308 0.02 99.999 99.999 99.999 99.999 99.999 99.999 99.999 99.999 99.999 99.999 99.999 99.999 99.999 99.999 15.454 0.042 14.572 0.06 11.048 0.156 99.999 99.999
3978710200952853248 171.01928514017735 20.8729842168657 18.565 0.016 18.363 0.007 18.249 0.008 18.044 0.008 18.028 0.01 99.999 99.999 99.999 99.999 99.999 99.999 99.999 99.999 16.921 0.167 16.258 0.207 15.727 0.194 14.891 0.034 13.345 0.032 10.223 0.071 7.866 0.203
3972351141094380544 175.3907181802626 15.444690937318878 17.331 0.008 17.297 0.004 17.224 0.005 16.8 0.005 16.897 0.01 99.999 99.999 16.306 0.009 15.415 0.013 14.257 0.007 15.674 0.066 14.933 0.073 13.82 0.044 12.78 0.024 11.691 0.022 8.74 0.026 6.508 0.064
3978713563912326144 171.3469318821733 20.923856351218404 18.415 0.014 18.426 0.007 18.393 0.008 18.041 0.008 18.057 0.02 99.999 99.999 99.999 99.999 99.999 99.999 99.999 99.999 99.999 99.999 99.999 99.999 99.999 99.999 14.997 0.035 13.816 0.039 10.507 0.092 8.366 0.399
3966188717723099264 174.12580864728216 14.663528281714441 19.135 0.021 18.991 0.009 18.95 0.011 18.683 0.012 18.669 0.03 99.999 99.999 17.87 0.03 17.204 0.059 16.944 0.063 99.999 99.999 99.999 99.999 99.999 99.999 15.914 0.053 14.512 0.056 11.185 0.147 99.999 99.999
3978720710737980416 170.47368321208288 20.51895593412804 18.859 0.021 18.102 0.006 18.01 0.006 17.896 0.007 17.647 0.01 99.999 99.999 99.999 99.999 99.999 99.999 99.999 99.999 16.533 0.126 15.886 0.15 15.383 0.143 14.572 0.03 13.589 0.033 10.374 0.079 8.655 0.358
3972366220723954048 175.61939801462702 15.738957622122344 19.581 0.028 19.084 0.009 19.062 0.011 19.051 0.017 18.813 0.04 99.999 99.999 18.143 0.046 17.84 0.065 17.09 0.071 99.999 99.999 99.999 99.999 99.999 99.999 16.234 0.071 15.068 0.089 11.747 0.265 99.999 99.999
3972366976638204032 175.66776704564802 15.802561400015797 19.073 0.02 18.976 0.009 18.997 0.011 18.778 0.014 18.726 0.03 99.999 99.999 17.936 0.035 17.592 0.048 17.073 0.056 99.999 99.999 99.999 99.999 99.999 99.999 15.897 0.053 14.581 0.059 11.334 0.204 99.999 99.999
3960472326705534592 188.56496461402543 25.59781889243912 18.945 0.02 18.864 0.009 18.578 0.009 18.745 0.012 18.437 0.02 99.999 99.999 99.999 99.999 99.999 99.999 99.999 99.999 99.999 99.999 99.999 99.999 99.999 99.999 14.839 0.033 13.765 0.036 11.561 0.227 99.999 99.999
3978749263680201856 170.5527604706655 20.91911836607748 21.687 0.112 19.569 0.013 18.525 0.008 18.075 0.008 17.787 0.01 99.999 99.999 99.999 99.999 99.999 99.999 99.999 99.999 16.551 0.13 16.416 0.254 15.301 9.999 15.804 0.053 15.987 0.176 99.999 99.999 99.999 99.999
3972406868294505216 174.59973869672444 15.682813376001324 21.111 0.078 18.764 0.008 18.359 0.008 18.218 0.009 18.144 0.02 99.999 99.999 16.802 0.015 16.402 0.018 15.942 0.02 99.999 99.999 99.999 99.999 99.999 99.999 15.042 0.036 14.086 0.043 10.54 0.091 8.342 0.279
3978788433781925760 170.81497229570815 21.27436846551185 18.123 0.013 17.951 0.006 17.967 0.007 17.95 0.008 17.832 0.01 99.999 99.999 99.999 99.999 99.999 99.999 99.999 99.999 16.871 0.175 16.198 0.207 15.142 0.118 13.691 0.025 12.619 0.025 9.746 0.05 7.341 0.142
3966252248878900480 173.37573014757956 14.799693467283461 21.132 0.074 18.699 0.008 18.22 0.008 17.941 0.008 17.854 0.02 99.999 99.999 16.823 0.013 16.473 0.032 15.861 0.024 16.9 0.137 15.878 0.142 15.637 0.153 15.091 0.038 14.239 0.049 10.679 0.113 7.845 0.185
3972446381993874048 174.93834753085463 16.115406830634125 20.115 0.052 19.331 0.013 18.741 0.01 18.571 0.012 18.349 0.03 99.999 99.999 17.374 0.029 16.776 0.025 16.066 0.028 99.999 99.999 99.999 99.999 99.999 99.999 15.469 0.044 14.329 0.053 10.827 0.114 8.5 0.393
3960531356736053760 189.57163864932997 25.73932366061 19.086 0.021 18.849 0.009 18.746 0.009 18.822 0.013 18.721 0.03 99.999 99.999 99.999 99.999 99.999 99.999 99.999 99.999 99.999 99.999 99.999 99.999 99.999 99.999 14.97 0.033 13.753 0.035 11.329 0.149 8.473 0.314
3960559115109071104 189.58939825674062 26.130025560040316 99.999 9.999 99.999 9.999 99.999 9.999 99.999 9.999 99.999 9.999 99.999 99.999 99.999 99.999 99.999 99.999 99.999 99.999 99.999 99.999 99.999 99.999 99.999 99.999 16.024 0.055 15.085 0.076 11.761 0.26 99.999 99.999
3966287398891592192 171.96068883198976 14.180522561845407 18.797 0.017 18.724 0.008 18.49 0.008 18.496 0.011 18.556 0.03 99.999 99.999 18.006 0.038 17.128 0.027 16.711 0.039 99.999 99.999 99.999 99.999 99.999 99.999 14.908 0.034 13.497 0.033 10.762 0.117 99.999 99.999
3966294824890088960 172.19282960951924 14.277342567913161 18.106 0.012 17.922 0.006 17.712 0.007 17.679 0.008 17.674 0.01 99.999 99.999 16.781 0.013 16.092 0.012 15.726 0.017 16.875 0.143 15.84 0.158 15.528 0.153 14.386 0.031 13.135 0.029 10.539 0.092 8.256 0.312
3960577153972989952 189.04539836343596 26.01314531423309 17.433 0.051 16.125 0.007 15.501 0.006 15.085 0.007 14.745 0.01 99.999 99.999 99.999 99.999 99.999 99.999 99.999 99.999 99.999 99.999 99.999 99.999 99.999 99.999 14.035 0.028 13.258 0.03 10.001 0.063 7.441 0.132
3978873409710156288 171.28259243948247 21.339486644797297 19.527 0.028 19.068 0.01 19.015 0.011 18.948 0.013 18.858 0.03 99.999 99.999 99.999 99.999 99.999 99.999 99.999 99.999 99.999 99.999 99.999 99.999 99.999 99.999 15.549 0.044 14.976 0.077 11.95 0.289 99.999 99.999
3972504724829812096 174.11602463761102 15.644296531366182 19.163 0.022 19.063 0.009 18.911 0.01 18.921 0.015 18.91 0.04 99.999 99.999 18.052 0.04 17.411 0.042 16.788 0.041 99.999 99.999 99.999 99.999 99.999 99.999 15.084 0.037 13.779 0.038 10.944 0.122 8.157 0.259
3972507615342804480 174.26193058627499 15.782492883835106 19.16 0.021 18.706 0.008 18.656 0.009 18.449 0.011 18.377 0.03 99.999 99.999 17.295 0.022 16.48 0.018 15.411 0.014 17.392 0.238 16.212 0.179 15.571 0.162 13.852 0.026 12.727 0.026 9.706 0.05 7.235 0.115
3972508435681512832 174.15557116512477 15.808701418861352 19.868 0.035 19.053 0.009 18.841 0.01 18.889 0.012 18.654 0.03 99.999 99.999 17.378 0.024 16.794 0.024 15.972 0.023 99.999 99.999 99.999 99.999 99.999 99.999 14.361 0.031 13.27 0.031 10.845 0.136 8.916 0.54
3972520019208333056 174.03986177318356 15.846878934354677 18.465 0.024 16.847 0.004 16.218 0.004 15.871 0.004 15.635 0.0 99.999 99.999 15.393 0.005 14.682 0.005 14.151 0.005 15.096 0.061 14.468 0.068 13.884 0.055 13.317 0.025 13.075 0.028 9.427 0.04 7.546 0.152
3960603267372880512 189.2447414465896 26.154447471424174 18.468 0.016 18.288 0.007 18.078 0.007 17.886 0.008 18.008 0.02 99.999 99.999 99.999 99.999 99.999 99.999 99.999 99.999 17.277 9.999 15.903 0.147 16.218 9.999 14.618 0.031 13.078 0.026 10.046 0.057 8.027 0.224
3972536301429248896 173.55776554124165 15.6454018308207 19.252 0.023 18.54 0.007 18.477 0.008 18.485 0.011 18.32 0.03 99.999 99.999 17.476 0.027 17.051 0.031 16.361 0.03 99.999 99.999 99.999 99.999 99.999 99.999 15.706 0.049 14.701 0.069 11.291 0.177 8.878 0.516
3978906665641897856 171.87325286252917 21.680740814962775 20.045 0.04 18.948 0.009 18.667 0.009 18.597 0.01 18.533 0.02 99.999 99.999 99.999 99.999 99.999 99.999 99.999 99.999 99.999 99.999 99.999 99.999 99.999 99.999 99.999 99.999 99.999 99.999 99.999 99.999 99.999 99.999
3972544204168611840 173.50760755077903 15.841359622650366 19.555 0.029 18.777 0.008 18.537 0.009 18.373 0.009 18.336 0.02 99.999 99.999 17.258 0.021 16.815 0.027 16.374 0.03 99.999 99.999 99.999 99.999 99.999 99.999 15.502 0.044 14.595 0.056 10.997 0.116 8.831 0.457
3966330799536399616 172.54440030541906 14.643896272826229 18.867 0.018 18.693 0.008 18.708 0.009 18.851 0.013 18.78 0.03 99.999 99.999 17.579 0.023 17.37 0.065 16.357 0.036 99.999 99.999 99.999 99.999 99.999 99.999 14.564 0.031 13.391 0.031 10.831 0.117 8.454 0.4
3978914224784212608 171.3594870107175 21.641096316974796 18.343 0.014 18.28 0.007 18.083 0.007 18.086 0.008 18.188 0.02 99.999 99.999 99.999 99.999 99.999 99.999 99.999 99.999 99.999 99.999 99.999 99.999 99.999 99.999 15.003 0.035 13.553 0.033 10.806 0.12 8.203 0.288
3960618591816213760 188.98947953491398 26.223301986936967 19.455 0.025 19.178 0.011 19.019 0.011 18.751 0.012 18.712 0.03 99.999 99.999 99.999 99.999 99.999 99.999 99.999 99.999 99.999 99.999 99.999 99.999 99.999 99.999 15.52 0.044 14.211 0.044 11.09 0.14 99.999 99.999
3972552592240246400 173.1502921685041 15.813963282690546 19.867 0.035 19.178 0.01 19.13 0.011 19.054 0.014 18.86 0.03 99.999 99.999 18.061 0.04 17.544 0.047 16.674 0.037 99.999 99.999 99.999 99.999 99.999 99.999 16.166 0.068 15.11 0.087 11.692 0.252 99.999 99.999
3966357393973721600 171.6238216135952 14.45442682114991 18.211 0.013 18.087 0.006 17.965 0.007 18.092 0.008 18.028 0.02 99.999 99.999 16.951 0.018 16.822 0.023 15.928 0.022 16.984 0.158 16.567 9.999 16.367 9.999 14.319 0.029 13.111 0.029 10.616 0.099 8.27 0.27
3972575231012421760 173.7813475095572 15.981254278051521 19.349 0.027 19.133 0.01 19.014 0.011 18.911 0.013 18.752 0.03 99.999 99.999 17.921 0.036 17.46 0.044 17.065 0.057 99.999 99.999 99.999 99.999 99.999 99.999 16.016 0.062 14.472 0.054 11.204 0.151 8.678 0.397
3966361448422843648 171.9833866431453 14.5659704491959 18.158 0.013 17.806 0.006 17.515 0.006 17.176 0.006 17.206 0.01 99.999 99.999 16.196 0.008 15.472 0.007 15.227 0.011 16.191 0.074 15.239 0.087 15.069 0.098 13.739 0.025 12.243 0.023 9.046 0.03 6.803 0.085
3972580762930282624 173.48573066739107 15.93901895793911 19.727 0.032 19.279 0.01 18.801 0.01 18.452 0.01 18.311 0.02 99.999 99.999 17.259 0.021 16.586 0.022 16.137 0.025 99.999 99.999 99.999 99.999 99.999 99.999 14.74 0.033 13.271 0.032 10.051 0.065 7.509 0.156
3978961542439520000 174.27055244334983 19.9237887384341 17.564 0.015 15.837 0.003 15.039 0.002 14.671 0.002 14.348 0.0 99.999 99.999 99.999 99.999 99.999 99.999 99.999 99.999 13.9 0.038 13.212 0.05 12.876 0.04 12.448 0.025 12.52 0.027 11.601 0.232 99.999 99.999
3960664496426658944 187.78265686765405 25.792810105538795 99.999 99.999 99.999 99.999 99.999 99.999 99.999 99.999 99.999 99.999 99.999 99.999 99.999 99.999 99.999 99.999 99.999 99.999 99.999 99.999 99.999 99.999 99.999 99.999 15.821 0.05 14.739 0.063 11.593 0.188 99.999 99.999
3972608594318735616 174.64140002665565 16.01979057125355 20.585 0.073 19.671 0.016 19.102 0.013 18.709 0.013 18.588 0.04 99.999 99.999 17.587 0.026 17.018 0.029 16.483 0.032 99.999 99.999 99.999 99.999 99.999 99.999 15.429 0.043 14.276 0.051 11.295 0.19 8.864 0.54
3991202401096249088 170.09757244398517 22.4541974389762 20.329 0.045 18.413 0.007 17.77 0.006 17.538 0.007 17.527 0.01 99.999 99.999 99.999 99.999 99.999 99.999 99.999 99.999 16.729 0.158 16.194 0.218 15.518 0.156 14.204 0.028 12.744 0.026 9.87 0.057 7.433 0.133
3960687929768265728 187.96528813765673 25.87154458735854 19.101 0.025 18.952 0.009 18.903 0.01 18.725 0.012 18.569 0.03 99.999 99.999 99.999 99.999 99.999 99.999 99.999 99.999 99.999 99.999 99.999 99.999 99.999 99.999 15.749 0.047 14.396 0.047 10.973 0.126 8.479 0.372
3991209513562435584 170.17086938731924 22.650686737262028 18.811 0.018 18.752 0.008 18.515 0.008 18.538 0.01 18.743 0.03 99.999 99.999 99.999 99.999 99.999 99.999 99.999 99.999 99.999 99.999 99.999 99.999 99.999 99.999 15.435 0.041 14.391 0.051 11.865 0.257 8.39 0.308
3972622647451303680 174.13837874637682 16.089719404314035 19.385 0.032 18.996 0.011 18.871 0.012 18.575 0.013 18.497 0.03 99.999 99.999 17.506 0.029 17.266 0.04 16.633 0.04 99.999 99.999 99.999 99.999 99.999 99.999 15.38 0.059 13.954 0.047 10.554 0.101 8.392 0.453
3966427998940546304 172.64835861841607 14.776596499473886 18.664 0.016 18.509 0.007 18.276 0.008 18.253 0.009 18.36 0.02 99.999 99.999 17.501 0.021 16.669 0.034 16.429 0.037 99.999 99.999 99.999 99.999 99.999 99.999 14.93 0.035 13.605 0.034 10.357 0.084 8.61 0.405
3972645462318045696 174.81674637123618 16.260465930281896 19.382 0.029 18.917 0.01 18.628 0.009 18.597 0.012 18.391 0.03 99.999 99.999 17.028 0.019 16.87 0.026 15.962 0.025 17.124 0.209 16.466 0.252 15.895 0.239 14.243 0.028 12.964 0.027 10.352 0.078 8.197 0.262
3972645737195956224 174.7910761959288 16.282332162719523 17.814 0.012 17.639 0.006 17.83 0.007 17.738 0.007 17.562 0.02 99.999 99.999 16.888 0.017 16.091 0.014 14.982 0.011 16.098 0.081 15.304 0.105 14.577 0.077 13.401 0.025 12.237 0.023 9.421 0.038 6.898 0.077
3960730776362104320 187.24079636472428 26.06286377683308 19.089 0.022 18.689 0.008 18.542 0.009 18.533 0.011 18.358 0.02 99.999 99.999 99.999 99.999 99.999 99.999 99.999 99.999 99.999 99.999 99.999 99.999 99.999 99.999 14.545 0.029 13.373 0.029 10.556 0.078 8.534 0.328
3966451810239141504 173.63353290800515 15.113818473148951 19.581 0.03 19.407 0.011 19.176 0.012 19.159 0.016 19.166 0.05 99.999 99.999 17.804 0.031 17.317 0.068 16.669 0.052 99.999 99.999 99.999 99.999 99.999 99.999 15.223 0.038 14.013 0.041 11.233 0.152 8.636 0.496
3979046441057677440 174.58399338063765 20.37778800007649 18.988 0.021 18.907 0.009 18.856 0.01 18.686 0.011 18.673 0.02 99.999 99.999 99.999 99.999 99.999 99.999 99.999 99.999 99.999 99.999 99.999 99.999 99.999 99.999 15.736 0.049 14.502 0.056 11.257 0.156 8.72 0.423
3972673087547119872 173.91671860900593 16.164849362852603 19.419 0.031 19.132 0.011 18.974 0.011 18.663 0.012 18.542 0.03 99.999 99.999 17.478 0.028 17.0 0.03 16.605 0.04 99.999 99.999 99.999 99.999 99.999 99.999 15.475 0.045 14.306 0.051 11.013 0.152 99.999 99.999
3960751667082705920 188.0737676314082 26.281936079792068 19.004 0.019 18.786 0.008 18.523 0.009 18.557 0.011 18.547 0.03 99.999 99.999 99.999 99.999 99.999 99.999 99.999 99.999 99.999 99.999 99.999 99.999 99.999 99.999 14.506 0.03 13.283 0.028 10.457 0.068 7.99 0.215
3972686556564570880 173.80287942846098 16.264045513351324 18.948 0.024 18.586 0.008 18.357 0.008 18.41 0.01 17.924 0.02 99.999 99.999 16.855 0.014 16.451 0.018 15.951 0.02 99.999 99.999 99.999 99.999 99.999 99.999 14.838 0.035 13.415 0.033 9.456 0.04 6.855 0.084
3979079082808750592 175.01387148830904 20.35991673472756 19.361 0.029 19.109 0.01 18.652 0.009 18.26 0.009 18.305 0.02 99.999 99.999 99.999 99.999 99.999 99.999 99.999 99.999 99.999 99.999 99.999 99.999 99.999 99.999 15.447 0.043 14.376 0.047 11.16 0.14 8.77 0.43
3960773210638694656 187.70954178361376 26.476046143169004 19.709 0.033 19.514 0.013 19.242 0.013 18.854 0.014 18.94 0.04 99.999 99.999 99.999 99.999 99.999 99.999 99.999 99.999 99.999 99.999 99.999 99.999 99.999 99.999 15.309 0.038 14.027 0.039 10.741 0.093 8.796 0.462
3979090627680848768 174.8854813825682 20.39375312568035 18.937 0.02 18.787 0.009 18.738 0.009 18.55 0.01 18.574 0.02 99.999 99.999 99.999 99.999 99.999 99.999 99.999 99.999 99.999 99.999 99.999 99.999 99.999 99.999 15.799 0.05 14.415 0.051 11.403 0.184 8.956 0.484
3979105990779521024 175.03887840352274 20.69956715424561 17.251 0.016 15.471 0.003 14.645 0.002 14.218 0.002 13.893 0.0 99.999 99.999 99.999 99.999 99.999 99.999 99.999 99.999 13.828 0.053 13.126 0.055 12.825 0.048 11.843 0.022 11.888 0.022 9.197 0.034 7.373 0.118
3979112033797905792 175.2555643725469 20.581571137417676 18.809 0.02 18.51 0.008 18.385 0.008 18.119 0.009 18.065 0.02 99.999 99.999 99.999 99.999 99.999 99.999 99.999 99.999 99.999 99.999 99.999 99.999 99.999 99.999 15.028 0.035 13.655 0.037 10.462 0.073 8.055 0.201
3966525928490377344 173.10454392741136 15.440685952719626 18.81 0.018 18.866 0.009 18.892 0.01 18.698 0.011 18.575 0.03 99.999 99.999 17.661 0.024 17.195 0.055 16.579 0.044 99.999 99.999 99.999 99.999 99.999 99.999 15.651 0.046 14.737 0.061 11.207 0.142 99.999 99.999
3960807226780128000 188.31041392963795 26.440238077209017 19.131 0.024 18.669 0.008 18.567 0.009 18.244 0.009 18.409 0.03 99.999 99.999 99.999 99.999 99.999 99.999 99.999 99.999 99.999 99.999 99.999 99.999 99.999 99.999 14.713 0.03 13.712 0.034 10.984 0.115 8.879 0.371
3960813587626867456 188.92225003490995 26.482429449922687 18.009 0.017 16.297 0.003 15.506 0.003 15.135 0.003 14.819 0.0 99.999 99.999 99.999 99.999 99.999 99.999 99.999 99.999 14.238 0.043 13.584 0.055 13.39 0.042 12.898 0.024 12.927 0.027 99.999 99.999 99.999 99.999
3960823655030696448 188.89958164665788 26.566679723620737 17.729 0.015 15.928 0.003 15.112 0.003 14.727 0.003 14.417 0.0 99.999 99.999 99.999 99.999 99.999 99.999 99.999 99.999 13.93 0.047 13.291 0.056 13.068 0.044 12.439 0.023 12.496 0.024 11.645 0.218 8.968 0.532
3960826472528761088 189.0167698084537 26.693316601406682 17.611 0.01 17.566 0.005 17.385 0.005 17.008 0.005 17.12 0.01 99.999 99.999 99.999 99.999 99.999 99.999 99.999 99.999 15.847 0.075 14.999 0.077 14.038 0.049 12.508 0.023 11.432 0.021 8.472 0.026 5.863 0.042
3979156602674187264 174.78659207986342 20.79181997344161 19.407 0.031 19.321 0.011 19.078 0.011 19.206 0.016 19.228 0.04 99.999 99.999 99.999 99.999 99.999 99.999 99.999 99.999 99.999 99.999 99.999 99.999 99.999 99.999 15.266 0.038 14.004 0.04 11.433 0.169 99.999 99.999
3979158350725313408 174.8463478841951 20.83675877984876 19.119 0.026 18.672 0.008 18.368 0.008 18.317 0.009 18.087 0.02 99.999 99.999 99.999 99.999 99.999 99.999 99.999 99.999 99.999 99.999 99.999 99.999 99.999 99.999 14.745 0.033 13.75 0.037 10.813 0.119 8.054 0.248
3979165192608787072 174.49260118637127 20.77854336577859 17.006 0.011 15.094 0.002 14.28 0.002 13.895 0.002 13.562 0.0 99.999 99.999 99.999 99.999 99.999 99.999 99.999 99.999 13.063 0.035 12.353 0.04 12.066 0.03 11.491 0.023 11.605 0.021 10.999 0.146 9.107 0.499
3972772627709305472 175.81338366051713 16.30262532007805 19.461 0.03 19.121 0.011 19.104 0.012 19.026 0.015 18.841 0.04 99.999 99.999 17.923 0.039 17.332 0.042 16.58 0.041 99.999 99.999 99.999 99.999 99.999 99.999 16.054 0.058 14.963 0.074 11.208 0.143 99.999 99.999
3966576707888173696 170.1091882183046 13.673515240251168 19.419 0.023 19.211 0.01 18.938 0.01 19.001 0.013 18.949 0.03 99.999 99.999 17.519 0.032 17.267 0.058 16.331 0.036 99.999 99.999 99.999 99.999 99.999 99.999 14.749 0.032 13.636 0.036 11.185 0.162 99.999 99.999
3972782076637792128 176.28886413086806 16.204217635716518 18.725 0.021 18.563 0.008 18.554 0.009 18.632 0.013 18.549 0.03 99.999 99.999 17.507 0.023 17.164 0.032 16.576 0.036 99.999 99.999 99.999 99.999 99.999 99.999 15.308 0.04 14.479 0.056 11.337 0.18 8.972 0.542
3979183708212260736 175.11979037355692 20.949200203007443 18.277 0.016 18.282 0.006 18.226 0.007 18.079 0.008 18.093 0.02 99.999 99.999 99.999 99.999 99.999 99.999 99.999 99.999 99.999 99.999 99.999 99.999 99.999 99.999 15.213 0.037 13.78 0.037 10.66 0.105 99.999 99.999
3979184051809650816 175.08229406951403 20.98152864528564 18.723 0.018 18.414 0.007 18.194 0.008 17.883 0.007 17.794 0.01 99.999 99.999 99.999 99.999 99.999 99.999 99.999 99.999 16.855 0.154 15.745 9.999 15.413 9.999 14.484 0.03 12.932 0.027 9.485 0.042 7.322 0.122
3972795030258708864 175.877391779348 16.280469218959652 19.089 0.025 18.54 0.008 18.278 0.008 18.099 0.009 18.046 0.02 99.999 99.999 17.136 0.02 16.552 0.022 16.088 0.026 99.999 99.999 99.999 99.999 99.999 99.999 14.866 0.034 13.419 0.033 10.194 0.076 7.987 0.238
3960870826655360128 187.8789525237941 26.675853091014964 18.827 0.018 18.603 0.008 18.589 0.009 18.713 0.012 18.506 0.02 99.999 99.999 99.999 99.999 99.999 99.999 99.999 99.999 99.999 99.999 99.999 99.999 99.999 99.999 14.903 0.033 13.677 0.035 10.699 0.092 8.572 0.344
3960872269764704768 188.06170823349262 26.65447156630105 18.95 0.019 18.421 0.007 18.031 0.007 17.892 0.008 17.724 0.02 99.999 99.999 99.999 99.999 99.999 99.999 99.999 99.999 16.259 0.104 16.193 0.198 15.651 0.202 14.436 0.028 13.259 0.028 9.997 0.056 7.161 0.113
3960881959210976896 188.41873700798294 26.691977412300698 18.992 0.02 18.882 0.009 18.539 0.009 18.523 0.01 18.565 0.03 99.999 99.999 99.999 99.999 99.999 99.999 99.999 99.999 99.999 99.999 99.999 99.999 99.999 99.999 15.11 0.035 13.726 0.034 10.932 0.107 8.946 0.514
3979225249135739648 173.74842069786723 20.38210072233932 20.473 0.055 19.579 0.013 18.974 0.011 18.633 0.011 18.588 0.02 99.999 99.999 99.999 99.999 99.999 99.999 99.999 99.999 99.999 99.999 99.999 99.999 99.999 99.999 15.748 0.051 14.5 0.057 11.555 0.225 99.999 99.999
3960896527739848704 188.62249633318984 27.013308670304713 19.125 0.024 19.024 0.01 18.786 0.01 18.818 0.014 18.732 0.03 99.999 99.999 99.999 99.999 99.999 99.999 99.999 99.999 99.999 99.999 99.999 99.999 99.999 99.999 14.886 0.034 13.527 0.032 10.829 0.096 8.305 0.267
