angDist,source_id,ra,dec,l,b,pmra,pmra_error,pmdec,pmdec_error,parallax,parallax_error,phot_g_mean_mag,phot_g_mean_flux,phot_g_mean_flux_error,phot_bp_mean_mag,phot_rp_mean_mag,bp_rp,ref_epoch,objID,RA_ICRS,DE_ICRS,errHalfMaj,errHalfMin,errPosAng,mode,class,clean,e_RA_ICRS,e_DE_ICRS,umag,gmag,rmag,imag,zmag,e_umag,e_gmag,e_rmag,e_imag,e_zmag,zsp,e_zsp,f_zsp,spCl,subCl,pmRA,pmDE,e_pmRA,e_pmDE,sigRA,sigDE,zph,e_zph,<zph>,Q,SDSS16,Sp-ID,MJD
0.022966,3962679660722395904,190.83290235964077,27.742178656022073,193.6207658155985,88.09949101903419,0.1426872161268329,0.16732232,-0.08621192844660003,0.15892026,-0.043751979114547666,0.18433383,18.498423,750.8923464824186,3.2509716,18.535973,18.102604,0.43336868,2016.0,1237667443510214697,190.832903,27.742172,0.004,0.003,90,1,6,1,0.004,0.003,18.494,18.211,18.263,18.135,18.209,0.017,0.006,0.008,0.009,0.028,0.56140,0.00007,0,QSO,BROADLINE,1.15,-2.11,2.67,2.67,72.61,130.17,,,,3,SDSS J124319.89+274431.8,2238-54205-0429,53388.3943
0.046467,3962714089179959936,191.29556396375006,28.162071336231612,175.83942203080346,88.27143588283349,-0.1313656400471822,0.16018136,0.07733641053167638,0.13967165,-0.002421279583344052,0.15500858,18.112965,1070.929075707206,2.2507896,18.424837,17.647438,0.77739906,2016.0,1237667444047282188,191.295561,28.162059,0.003,0.003,90,3,6,0,0.003,0.003,18.347,18.139,17.829,17.731,17.748,0.015,0.006,0.006,0.008,0.017,,,,,,,,,,,,,,,3,SDSS J124510.93+280943.4,,53388.3956
0.046467,3962714089179959936,191.29556396375006,28.162071336231612,175.83942203080346,88.27143588283349,-0.1313656400471822,0.16018136,0.07733641053167638,0.13967165,-0.002421279583344052,0.15500858,18.112965,1070.929075707206,2.2507896,18.424837,17.647438,0.77739906,2016.0,1237667444047282189,191.295561,28.162059,0.003,0.003,90,1,6,1,0.003,0.003,18.346,18.138,17.829,17.730,17.746,0.015,0.006,0.006,0.008,0.017,,,,,,-1.71,2.46,2.58,2.58,46.93,184.29,,,,3,SDSS J124510.93+280943.4,,53388.3956
0.061914,3962714089179959936,191.29556396375006,28.162071336231612,175.83942203080346,88.27143588283349,-0.1313656400471822,0.16018136,0.07733641053167638,0.13967165,-0.002421279583344052,0.15500858,18.112965,1070.929075707206,2.2507896,18.424837,17.647438,0.77739906,2016.0,1237667444047282187,191.295560,28.162055,0.003,0.003,90,3,6,0,0.003,0.003,18.342,18.138,17.827,17.725,17.748,0.015,0.006,0.006,0.008,0.022,,,,,,,,,,,,,,,3,SDSS J124510.93+280943.3,,53388.3956
0.076872,3962714089179959936,191.29556396375006,28.162071336231612,175.83942203080346,88.27143588283349,-0.1313656400471822,0.16018136,0.07733641053167638,0.13967165,-0.002421279583344052,0.15500858,18.112965,1070.929075707206,2.2507896,18.424837,17.647438,0.77739906,2016.0,1237667444047216698,191.295551,28.162053,0.003,0.003,90,3,0,0,0.003,0.003,,,,,,,,,,,,,,,,,,,,,,,,,3,SDSS J124510.93+280943.3,,53388.3952
0.106417,3962714089179959936,191.29556396375006,28.162071336231612,175.83942203080346,88.27143588283349,-0.1313656400471822,0.16018136,0.07733641053167638,0.13967165,-0.002421279583344052,0.15500858,18.112965,1070.929075707206,2.2507896,18.424837,17.647438,0.77739906,2016.0,1237667444047216699,191.295541,28.162049,0.003,0.003,90,4,0,0,0.003,0.003,,,,,,,,,,,,,,,,,,,,,,,,,3,SDSS J124510.92+280943.3,,53388.3952
0.126877,3962736564744365184,191.08922448407455,28.43429022338938,172.69781290612008,87.96076007144156,0.025538516397410317,0.13138063,-0.16181450752439408,0.15884794,-0.06327696482287974,0.15471554,18.12011,1063.9059337822832,4.5789876,18.296793,17.787712,0.5090809,2016.0,1237667444584022050,191.089185,28.434295,0.004,0.003,90,3,6,0,0.004,0.003,18.318,18.357,18.053,17.986,18.078,0.016,0.007,0.007,0.008,0.026,,,,,,,,,,,,,,,3,SDSS J124421.40+282603.4,,53388.3947
0.130403,3962736564744365184,191.08922448407455,28.43429022338938,172.69781290612008,87.96076007144156,0.025538516397410317,0.13138063,-0.16181450752439408,0.15884794,-0.06327696482287974,0.15471554,18.12011,1063.9059337822832,4.5789876,18.296793,17.787712,0.5090809,2016.0,1237667444584022051,191.089183,28.434290,0.004,0.003,90,1,6,1,0.004,0.003,18.330,18.365,18.058,17.993,18.089,0.016,0.007,0.007,0.008,0.024,1.15285,0.00013,0,QSO,BROADLINE,2.30,-0.50,2.66,2.66,224.43,76.79,,,,3,SDSS J124421.40+282603.4,2238-54205-0377,53388.3947
0.031417,3962778410610155648,191.87051346379621,28.535382689846298,154.56420213107222,88.34325284785452,0.13189376138288905,0.26617137,0.2923665331065223,0.21462029,-0.03953383438462773,0.23552376,18.893202,521.9942393397712,1.8121908,19.104597,18.56545,0.5391464,2016.0,1237667444584349789,191.870505,28.535379,0.005,0.005,90,3,6,0,0.005,0.005,20.079,18.863,18.706,18.707,18.646,0.046,0.009,0.009,0.012,0.037,,,,,,,,,,,,,,,3,SDSS J124728.92+283207.3,,53388.3968
0.047195,3962778410610155648,191.87051346379621,28.535382689846298,154.56420213107222,88.34325284785452,0.13189376138288905,0.26617137,0.2923665331065223,0.21462029,-0.03953383438462773,0.23552376,18.893202,521.9942393397712,1.8121908,19.104597,18.56545,0.5391464,2016.0,1237667444584349790,191.870503,28.535373,0.005,0.005,90,1,6,1,0.005,0.005,20.131,18.863,18.711,18.706,18.668,0.047,0.009,0.009,0.012,0.036,,,,,,-2.64,-3.34,3.05,3.05,177.31,119.28,,,,3,SDSS J124728.92+283207.3,,53388.3968
0.069520,3962813633637592320,192.30173138994502,28.806015606537233,139.1646956650615,88.25141986502727,-0.02350770006281797,0.16970907,-0.15959533807105325,0.1872229,-0.17809673246722124,0.18453501,18.562485,707.869329329706,1.5201303,18.882427,18.086498,0.79592896,2016.0,1237667252944896082,192.301752,28.806023,0.005,0.005,90,1,6,1,0.005,0.005,19.559,19.183,18.933,18.629,18.555,0.027,0.010,0.010,0.011,0.030,1.71938,0.00023,0,QSO,BROADLINE,1.03,4.04,2.80,2.80,137.15,213.69,,,,3,SDSS J124912.42+284821.6,2239-53726-0203,53354.4949
0.104387,3962813633637592320,192.30173138994502,28.806015606537233,139.1646956650615,88.25141986502727,-0.02350770006281797,0.16970907,-0.15959533807105325,0.1872229,-0.17809673246722124,0.18453501,18.562485,707.869329329706,1.5201303,18.882427,18.086498,0.79592896,2016.0,1237667252944896081,192.301761,28.806029,0.005,0.005,90,3,6,0,0.005,0.005,19.545,19.176,18.932,18.625,18.547,0.027,0.010,0.010,0.011,0.031,,,,,,,,,,,,,,,3,SDSS J124912.42+284821.7,,53354.4949
0.097926,3962842014781417216,191.39731764386897,28.761884224157004,160.92419094030564,87.91746680005889,-0.40053756657757233,0.48094985,0.5094028391755923,0.46447292,-0.3089756336987398,0.4959125,18.319273,885.5992395646575,4.431742,16.682001,15.54203,1.1399708,2016.0,1237665440440713300,191.397302,28.761908,0.002,0.002,0,1,3,1,0.002,0.002,17.177,15.782,15.131,14.829,14.590,0.012,0.003,0.003,0.003,0.005,0.02318,0.00001,0,GALAXY,STARFORMING,-6.33,2.20,2.35,2.35,116.35,248.96,0.0257,0.0097,0.0323,3,SDSS J124535.35+284542.8,2238-54205-0410,53148.2598
0.113388,3962845446459824768,191.72028299801815,28.826392604392183,153.31099796110425,88.02624554922627,-0.10376063849026533,0.1846149,0.04460606098146913,0.19387844,-0.059100610818143814,0.21840136,18.840807,547.802190157817,2.3117437,18.9981,18.532623,0.465477,2016.0,1237667252944633949,191.720280,28.826361,0.005,0.004,90,1,6,1,0.005,0.004,18.997,18.832,18.846,18.754,18.674,0.019,0.009,0.010,0.012,0.031,1.95854,0.00062,0,QSO,BROADLINE,1.46,-0.56,3.08,3.08,183.94,227.08,,,,3,SDSS J124652.86+284934.9,5968-56356-0966,53354.4932
0.128190,3962845446459824768,191.72028299801815,28.826392604392183,153.31099796110425,88.02624554922627,-0.10376063849026533,0.1846149,0.04460606098146913,0.19387844,-0.059100610818143814,0.21840136,18.840807,547.802190157817,2.3117437,18.9981,18.532623,0.465477,2016.0,1237667252944633948,191.720277,28.826357,0.005,0.004,90,3,6,0,0.005,0.004,18.982,18.825,18.839,18.752,18.669,0.019,0.009,0.010,0.012,0.033,,,,,,,,,,,,,,,3,SDSS J124652.86+284934.8,,53354.4932
0.053527,3962874342999850368,191.67444646155465,28.985125135117606,152.04286491377914,87.86893512522853,0.017486742343423043,0.17485529,0.15587604722608087,0.16684645,-0.054497854036582034,0.18796517,18.725357,609.2612594692755,1.9698632,18.785717,18.367447,0.4182701,2016.0,1237665440977715332,191.674461,28.985133,0.007,0.007,0,3,6,0,0.007,0.007,19.150,18.925,18.890,18.895,18.653,0.026,0.010,0.011,0.014,0.041,,,,,,,,,,,,,,,3,SDSS J124641.87+285906.4,,53148.2606
0.053687,3962874342999850368,191.67444646155465,28.985125135117606,152.04286491377914,87.86893512522853,0.017486742343423043,0.17485529,0.15587604722608087,0.16684645,-0.054497854036582034,0.18796517,18.725357,609.2612594692755,1.9698632,18.785717,18.367447,0.4182701,2016.0,1237665440977715333,191.674460,28.985134,0.007,0.007,0,4,6,0,0.007,0.007,19.157,18.926,18.900,18.902,18.677,0.026,0.010,0.011,0.014,0.041,,,,,,2.90,0.39,2.94,2.94,152.14,313.65,,,,3,SDSS J124641.87+285906.4,,53148.2606
0.082946,3962874342999850368,191.67444646155465,28.985125135117606,152.04286491377914,87.86893512522853,0.017486742343423043,0.17485529,0.15587604722608087,0.16684645,-0.054497854036582034,0.18796517,18.725357,609.2612594692755,1.9698632,18.785717,18.367447,0.4182701,2016.0,1237667252944633907,191.674438,28.985103,0.005,0.005,0,3,6,0,0.005,0.005,19.133,18.884,18.832,18.843,18.685,0.020,0.009,0.010,0.012,0.032,,,,,,,,,,,,,,,3,SDSS J124641.86+285906.3,,53354.4932
0.088112,3962874342999850368,191.67444646155465,28.985125135117606,152.04286491377914,87.86893512522853,0.017486742343423043,0.17485529,0.15587604722608087,0.16684645,-0.054497854036582034,0.18796517,18.725357,609.2612594692755,1.9698632,18.785717,18.367447,0.4182701,2016.0,1237667252944633908,191.674439,28.985102,0.005,0.005,0,1,6,1,0.005,0.005,19.144,18.888,18.834,18.843,18.698,0.021,0.009,0.010,0.012,0.030,0.82796,0.00012,0,QSO,BROADLINE,1.13,-1.95,2.88,2.88,91.16,236.37,,,,3,SDSS J124641.86+285906.3,2239-53726-0258,53354.4932
0.035453,3962880669487104512,192.09369550006608,29.17374220566088,141.01997314090724,87.84597147800575,-0.022476699831548465,0.12399939,0.29502615381932545,0.1591375,-0.1057079920795658,0.12763536,18.040459,1144.8893527703153,2.529504,18.22432,17.627274,0.5970459,2016.0,1237665440977846335,192.093700,29.173751,0.005,0.005,90,1,6,1,0.005,0.005,18.582,18.359,18.278,18.009,17.965,0.018,0.007,0.008,0.008,0.022,1.75100,0.00024,0,QSO,BROADLINE,0.27,-1.64,2.83,2.83,85.88,202.47,,,,3,SDSS J124822.48+291025.5,2239-53726-0188,53148.2614
0.058446,3962880669487104512,192.09369550006608,29.17374220566088,141.01997314090724,87.84597147800575,-0.022476699831548465,0.12399939,0.29502615381932545,0.1591375,-0.1057079920795658,0.12763536,18.040459,1144.8893527703153,2.529504,18.22432,17.627274,0.5970459,2016.0,1237665440977846334,192.093710,29.173752,0.005,0.005,90,3,6,0,0.005,0.005,18.581,18.353,18.279,18.003,17.943,0.018,0.007,0.008,0.008,0.024,,,,,,,,,,,,,,,3,SDSS J124822.49+291025.5,,53148.2614
0.136651,3962880669487104512,192.09369550006608,29.17374220566088,141.01997314090724,87.84597147800575,-0.022476699831548465,0.12399939,0.29502615381932545,0.1591375,-0.1057079920795658,0.12763536,18.040459,1144.8893527703153,2.529504,18.22432,17.627274,0.5970459,2016.0,1237667253481635922,192.093679,29.173777,0.004,0.004,90,3,6,0,0.004,0.004,18.494,18.264,18.253,18.006,17.904,0.015,0.007,0.008,0.008,0.020,,,,,,,,,,,,,,,3,SDSS J124822.48+291025.5,,53354.4940
0.149109,3962880669487104512,192.09369550006608,29.17374220566088,141.01997314090724,87.84597147800575,-0.022476699831548465,0.12399939,0.29502615381932545,0.1591375,-0.1057079920795658,0.12763536,18.040459,1144.8893527703153,2.529504,18.22432,17.627274,0.5970459,2016.0,1237667253481635923,192.093671,29.173778,0.004,0.004,90,4,6,0,0.004,0.004,18.495,18.268,18.256,18.008,17.929,0.015,0.007,0.008,0.008,0.018,,,,,,-0.62,0.24,2.76,2.76,77.60,154.00,,,,3,SDSS J124822.48+291025.5,,53354.4940
0.061959,3962961341857166208,190.08803328822896,28.42756096938772,184.37270387819996,87.22509168498586,0.004728825766234025,0.12186648,0.023135649178312328,0.11878034,0.15573901823710917,0.11321998,17.947172,1247.607714907014,2.6573048,18.189177,17.522358,0.6668186,2016.0,1237667324332736518,190.088042,28.427545,0.004,0.004,90,1,6,1,0.004,0.004,18.585,18.352,18.181,17.975,17.973,0.018,0.007,0.007,0.008,0.020,1.49175,0.00036,0,QSO,BROADLINE,-3.14,-2.11,2.71,2.71,110.39,68.39,,,,3,SDSS J124021.12+282539.1,2236-53729-0523,53360.4859
0.158993,3962961341857166208,190.08803328822896,28.42756096938772,184.37270387819996,87.22509168498586,0.004728825766234025,0.12186648,0.023135649178312328,0.11878034,0.15573901823710917,0.11321998,17.947172,1247.607714907014,2.6573048,18.189177,17.522358,0.6668186,2016.0,1237667324332671028,190.087995,28.427532,0.396,0.396,90,3,0,0,0.396,0.396,,,,,,,,,,,,,,,,,,,,,,,,,3,SDSS J124021.11+282539.1,,53360.4855
0.209297,3962961341857166208,190.08803328822896,28.42756096938772,184.37270387819996,87.22509168498586,0.004728825766234025,0.12186648,0.023135649178312328,0.11878034,0.15573901823710917,0.11321998,17.947172,1247.607714907014,2.6573048,18.189177,17.522358,0.6668186,2016.0,1237667324332671029,190.087993,28.427515,0.396,0.396,90,4,0,0,0.396,0.396,,,,,,,,,,,,,,,,,,,,,,,,,3,SDSS J124021.11+282539.0,,53360.4855
0.061251,3962984431601401344,190.13234616748412,28.730060545039965,178.68337008823588,87.1068118528675,-0.08343046738861208,0.17102489,-0.19207517530903176,0.16389611,0.033182830020624984,0.15845565,18.416943,809.4120021139393,1.7457561,18.621214,18.08773,0.5334835,2016.0,1237665440440254502,190.132346,28.730078,0.005,0.005,0,1,6,1,0.005,0.005,18.836,18.355,18.327,18.320,18.107,0.021,0.007,0.008,0.010,0.026,2.40649,0.00025,0,QSO,BROADLINE,-1.59,2.31,2.73,2.73,204.66,100.35,,,,3,SDSS J124031.76+284348.2,5968-56356-0661,53148.2569
0.082498,3962984431601401344,190.13234616748412,28.730060545039965,178.68337008823588,87.1068118528675,-0.08343046738861208,0.17102489,-0.19207517530903176,0.16389611,0.033182830020624984,0.15845565,18.416943,809.4120021139393,1.7457561,18.621214,18.08773,0.5334835,2016.0,1237665440440254501,190.132356,28.730082,0.005,0.005,0,3,6,0,0.005,0.005,18.822,18.347,18.321,18.313,18.080,0.020,0.007,0.008,0.010,0.026,,,,,,,,,,,,,,,3,SDSS J124031.76+284348.2,,53148.2569
0.041226,3962985050076702336,190.2129969530925,28.778990614636797,177.08995233590753,87.13837014591559,0.2282553968303447,0.26591074,0.08471556073841505,0.23847999,-0.2389511661113906,0.22637072,18.99449,475.50018393043143,1.1856142,19.352636,18.505535,0.8471012,2016.0,1237665440440254675,190.212991,28.779001,0.013,0.012,0,1,6,1,0.012,0.013,20.574,19.976,19.741,19.597,19.290,0.066,0.018,0.019,0.023,0.063,2.31765,0.00045,0,QSO,BROADLINE,0.34,6.10,4.76,4.76,143.05,61.79,,,,3,SDSS J124051.11+284644.4,6478-56341-0174,53148.2569
0.072858,3963009862103590656,190.37353263286423,28.869995596516166,173.92123292700717,87.19807946468256,0.06739911213969105,0.084281,0.015595196042903523,0.08185305,-0.010678014967512167,0.074808605,17.250868,2369.189419843364,14.947486,17.36858,17.013687,0.35489273,2016.0,1237667252944109631,190.373532,28.870016,0.004,0.003,90,1,6,1,0.004,0.003,18.119,17.688,17.788,17.604,17.766,0.012,0.005,0.006,0.006,0.017,0.58910,0.00006,0,QSO,BROADLINE,-0.40,0.77,2.43,2.43,106.31,116.24,,,,3,SDSS J124129.64+285212.0,2237-53828-0093,53354.4899
0.093226,3963009862103590656,190.37353263286423,28.869995596516166,173.92123292700717,87.19807946468256,0.06739911213969105,0.084281,0.015595196042903523,0.08185305,-0.010678014967512167,0.074808605,17.250868,2369.189419843364,14.947486,17.36858,17.013687,0.35489273,2016.0,1237667252944109630,190.373546,28.870019,0.004,0.003,90,3,6,0,0.004,0.003,18.114,17.686,17.786,17.601,17.762,0.012,0.005,0.006,0.006,0.017,,,,,,,,,,,,,,,3,SDSS J124129.65+285212.0,,53354.4899
0.076230,3963046008548774656,191.0143440001167,28.900999246337193,165.08128357190333,87.59258762591404,0.16579990061880012,0.5649197,-0.056850916699898134,0.54698384,-0.537875885275187,0.61018795,18.24629,947.1766334373795,8.274112,16.223677,14.976165,1.2475119,2016.0,1237667252944371740,191.014326,28.901014,0.002,0.002,90,1,3,1,0.002,0.002,16.763,14.985,14.213,13.844,13.588,0.009,0.002,0.002,0.002,0.003,,,,,,-9.92,-4.03,2.32,2.32,180.88,181.74,0.0274,0.0080,0.0279,3,SDSS J124403.43+285403.6,,53354.4916
0.076239,3963046008548774656,191.0143440001167,28.900999246337193,165.08128357190333,87.59258762591404,0.16579990061880012,0.5649197,-0.056850916699898134,0.54698384,-0.537875885275187,0.61018795,18.24629,947.1766334373795,8.274112,16.223677,14.976165,1.2475119,2016.0,1237667252944371739,191.014326,28.901014,0.002,0.002,90,3,3,0,0.002,0.002,16.711,14.950,14.178,13.807,13.549,0.009,0.002,0.002,0.002,0.003,,,,,,,,,,,,,,,3,SDSS J124403.43+285403.6,,53354.4916
0.077716,3963046008548774656,191.0143440001167,28.900999246337193,165.08128357190333,87.59258762591404,0.16579990061880012,0.5649197,-0.056850916699898134,0.54698384,-0.537875885275187,0.61018795,18.24629,947.1766334373795,8.274112,16.223677,14.976165,1.2475119,2016.0,1237667252944371738,191.014328,28.901015,0.002,0.002,90,3,3,0,0.002,0.002,16.681,14.927,14.158,13.786,13.524,0.008,0.002,0.002,0.002,0.003,,,,,,,,,,,,,,,3,SDSS J124403.43+285403.6,,53354.4916
0.071740,3963111150316640384,191.02423386982994,29.300853525955134,159.1643154317619,87.29170339405403,0.1906805867583569,0.15996307,-0.08147581226917967,0.17418244,-0.05406926052654144,0.16531903,18.400423,821.821934339377,1.4801093,18.60926,18.003136,0.6061249,2016.0,1237667253481242644,191.024250,29.300867,0.004,0.003,90,3,6,0,0.004,0.003,18.627,18.359,18.292,18.143,18.225,0.017,0.007,0.008,0.008,0.024,,,,,,,,,,,,,,,3,SDSS J124405.82+291803.1,,53354.4916
0.080185,3963111150316640384,191.02423386982994,29.300853525955134,159.1643154317619,87.29170339405403,0.1906805867583569,0.15996307,-0.08147581226917967,0.17418244,-0.05406926052654144,0.16531903,18.400423,821.821934339377,1.4801093,18.60926,18.003136,0.6061249,2016.0,1237667253481242645,191.024254,29.300867,0.004,0.003,90,1,6,1,0.004,0.003,18.627,18.361,18.294,18.143,18.235,0.017,0.007,0.008,0.008,0.022,1.65509,0.00059,0,QSO,BROADLINE,0.47,-1.54,2.68,2.68,90.42,43.22,,,,3,SDSS J124405.82+291803.1,2237-53828-0062,53354.4916
0.124359,3960977170045682688,191.40564948189348,25.39825395671803,265.60543508643605,87.83380176636528,0.10222064247748337,0.18753321,-0.07594374716302035,0.16494504,0.24383910283710025,0.1826516,18.513731,740.3793000531003,1.1971347,18.77811,18.048098,0.7300129,2016.0,1237667912206385168,191.405661,25.398287,0.004,0.003,90,1,6,1,0.004,0.003,18.708,18.586,18.479,18.145,17.915,0.018,0.008,0.008,0.009,0.017,1.94464,0.00017,0,QSO,BROADLINE,1.77,0.08,3.20,3.20,178.06,161.94,,,,3,SDSS J124537.35+252353.8,5984-56337-0010,53462.1968
0.142049,3960977170045682688,191.40564948189348,25.39825395671803,265.60543508643605,87.83380176636528,0.10222064247748337,0.18753321,-0.07594374716302035,0.16494504,0.24383910283710025,0.1826516,18.513731,740.3793000531003,1.1971347,18.77811,18.048098,0.7300129,2016.0,1237667912206385167,191.405669,25.398289,0.004,0.003,90,3,6,0,0.004,0.003,18.703,18.582,18.473,18.143,17.917,0.018,0.008,0.008,0.009,0.023,,,,,,,,,,,,,,,3,SDSS J124537.36+252353.8,,53462.1968
0.072046,3960978406996535040,191.64789890659503,25.379151382201687,270.8120032686389,87.94090381623761,0.14950887939762783,0.24972898,-0.19393168077854636,0.28908992,-0.1497634110654785,0.25874156,18.936874,501.41434933513375,2.894894,19.122747,18.60942,0.51332664,2016.0,1237667912206450798,191.647895,25.379171,0.004,0.004,0,4,6,0,0.004,0.004,19.297,,18.846,18.877,,0.025,,0.010,0.013,,,,,,,,,,,,,,,,3,SDSS J124635.49+252245.0,,53462.1972
0.077337,3960978406996535040,191.64789890659503,25.379151382201687,270.8120032686389,87.94090381623761,0.14950887939762783,0.24972898,-0.19393168077854636,0.28908992,-0.1497634110654785,0.25874156,18.936874,501.41434933513375,2.894894,19.122747,18.60942,0.51332664,2016.0,1237667912206450797,191.647900,25.379173,0.004,0.004,0,3,6,0,0.004,0.004,19.312,,18.838,18.875,,0.027,,0.010,0.013,,,,,,,,,,,,,,,,3,SDSS J124635.49+252245.0,,53462.1972
0.085562,3960978406996535040,191.64789890659503,25.379151382201687,270.8120032686389,87.94090381623761,0.14950887939762783,0.24972898,-0.19393168077854636,0.28908992,-0.1497634110654785,0.25874156,18.936874,501.41434933513375,2.894894,19.122747,18.60942,0.51332664,2016.0,1237667912206516379,191.647888,25.379173,0.004,0.004,0,3,6,0,0.004,0.004,19.316,19.101,18.843,18.871,18.807,0.025,0.010,0.010,0.013,0.031,,,,,,,,,,,,,,,3,SDSS J124635.49+252245.0,,53462.1976
